BLCODE,SUB,AGE,SEX,YEAR,DAY,TIME,ASH,PRXY_TSA,TSA,MCI,VENT,AVM,COMF,ACT10,ACT20,ACT30,ACT60,MET,CLO,UPHOLST,INSUL,TA_H,TA_M,TA_L,DEWPT,PRTA-B,TG_H,TG_M,TG_L,VEL_H,VEL_M,VEL_L,TURB_H,TURB_M,TURB_L,TAAV,TRAV,TOP,VELAV,VELMAX,TUAV,PA,RH,ET,SET,TSENS,DISC,PMV,PPD,PD_H,PD_M,PD_L,PD_MAX,PCC,PCC_AG,PCS,PCEC1,PCEC2,PCEC3,PCEC4,PCEC5,PCEC6,PCEC7,PCED1,PCED2,PCED3,PCED4,PCED5,PCED6,PCED7,day15_ta,day06_ta,dayav_ta,day15_rh,day06_rh,dayav_rh,day15_et,day06_et,dayav_et
1,43,24,1,1984,10,930,1,2,.,1,.,.,.,1.126279863,1.058020478,1.348122867,1.126279863,1.16552901,0.39552,0.15,0.55,.,27.2,.,22.2,.,.,27.3,.,.,0.23,.,.,.,.,27.2,27.473,27.3365,0.23,.,.,2.341567952,64.92346752,28,27.6,0.45,0.72,0.76,0.17,.,0.15,.,0.15,.,4.1,.,.,1,.,0,1,.,1,.,.,.,.,.,.,.,29,22.7,25.85,57.77744235,81.30000408,69.53872322,29.5,23.1,26.3
1,42,31,0,1984,10,950,1.6,1,.,1,.,.,.,1.058020478,1.194539249,1.979522184,1.979522184,1.552901024,0.61264,0.15,0.76,.,28,.,22.8,.,.,28.1,.,.,0.3,.,.,.,.,28,28.303,28.1515,0.3,.,.,2.427585258,64.23387042,29.3,31.6,1.02,2.23,1.51,0.51,.,0.19,.,0.19,.,4.1,.,.,1,.,0,1,.,1,.,.,.,.,.,.,.,29,22.7,25.85,57.77744235,81.30000408,69.53872322,29.5,23.1,26.3
1,41,24,1,1984,10,1000,2,1,.,1,.,.,.,1.058020478,1.348122867,1.126279863,1.348122867,1.220136519,0.40788,0.15,0.56,.,27.6,.,23,.,.,27.6,.,.,0.25,.,.,.,.,27.6,27.6,27.6,0.25,.,.,2.50143191,67.75096598,28.5,27.9,0.51,0.85,0.87,0.21,.,0.16,.,0.16,.,2.6,.,.,1,.,0,1,.,0,.,.,.,.,.,.,.,29,22.7,25.85,57.77744235,81.30000408,69.53872322,29.5,23.1,26.3
1,40,45,1,1984,10,1010,1,2,.,2,.,.,.,1.058020478,1.126279863,1.126279863,1.126279863,1.109215017,0.70452,0.15,0.85,.,27.6,.,23,.,.,27.6,.,.,0.89,.,.,.,.,27.6,27.6,27.6,0.89,.,.,2.50143191,67.75096598,28.4,27.4,0.41,0.77,0.9,0.22,.,0.94,.,0.94,.,4.1,.,.,1,.,0,1,.,1,.,.,.,.,.,.,.,29,22.7,25.85,57.77744235,81.30000408,69.53872322,29.5,23.1,26.3
1,48,99,1,1984,10,1040,0,2,.,2,.,.,.,1.058020478,1.348122867,1.194539249,1.126279863,1.182593857,0.50676,0.15,0.66,.,27.7,.,21.7,.,.,27.8,.,.,0.15,.,.,.,.,27.7,27.934,27.817,0.15,.,.,2.194455787,59.09033409,28.3,28.9,0.69,1.05,1.1,0.31,.,0.08,.,0.08,.,4.1,.,.,1,.,0,1,.,1,.,.,.,.,.,.,.,29,22.7,25.85,57.77744235,81.30000408,69.53872322,29.5,23.1,26.3
1,49,18,1,1984,10,1050,1,2,.,1,.,.,.,1.058020478,1.194539249,1.194539249,1.126279863,1.14334471,0.53148,0.15,0.68,.,27.7,.,21.7,.,.,27.7,.,.,0.32,.,.,.,.,27.7,27.7,27.7,0.32,.,.,2.194455787,59.09033409,28.1,27.4,0.45,0.68,0.82,0.19,.,0.22,.,0.22,.,2.8,.,.,1,.,0,0,.,1,.,.,.,.,.,.,.,29,22.7,25.85,57.77744235,81.30000408,69.53872322,29.5,23.1,26.3
1,50,18,1,1984,10,1100,1.1,2,.,1,.,.,.,1.058020478,1.348122867,1.126279863,1.348122867,1.220136519,0.4326,0.15,0.58,.,27.7,.,21.7,.,.,27.7,.,.,0.34,.,.,.,.,27.7,27.7,27.7,0.34,.,.,2.194455787,59.09033409,28.1,27.1,0.41,0.62,0.78,0.18,.,0.24,.,0.24,.,4.1,.,.,1,.,0,1,.,1,.,.,.,.,.,.,.,29,22.7,25.85,57.77744235,81.30000408,69.53872322,29.5,23.1,26.3
1,46,24,1,1984,10,1105,2,1,.,1,.,.,.,1.058020478,1.348122867,1.348122867,1.126279863,1.220136519,0.42024,0.15,0.57,.,28.1,.,22.2,.,.,28.2,.,.,0.5,.,.,.,.,28.1,28.476,28.288,0.5,.,.,2.281537952,60.01886964,28.7,26.9,0.4,0.59,0.86,0.2,.,0.38,.,0.38,.,4.1,.,.,1,.,0,1,.,1,.,.,.,.,.,.,.,29,22.7,25.85,57.77744235,81.30000408,69.53872322,29.5,23.1,26.3
1,47,45,1,1984,10,1115,1,2,.,2,.,.,.,1.058020478,1.348122867,1.348122867,1.348122867,1.276450512,0.63036,0.15,0.78,.,28.1,.,22.2,.,.,28.3,.,.,0.34,.,.,.,.,28.1,28.738,28.419,0.34,.,.,2.281537952,60.01886964,29,30.1,0.85,1.56,1.33,0.42,.,0.22,.,0.22,.,2.8,.,.,1,.,0,0,.,1,.,.,.,.,.,.,.,29,22.7,25.85,57.77744235,81.30000408,69.53872322,29.5,23.1,26.3
1,45,52,1,1984,10,1125,1,2,.,2,.,.,.,1.058020478,1.126279863,1.194539249,1.126279863,1.126279863,0.72924,0.15,0.88,.,28.1,.,22.2,.,.,28.2,.,.,0.34,.,.,.,.,28.1,28.419,28.2595,0.34,.,.,2.281537952,60.01886964,28.8,29.4,0.74,1.29,1.24,0.37,.,0.22,.,0.22,.,5.9,.,.,1,.,1,1,.,1,.,.,.,.,.,.,.,29,22.7,25.85,57.77744235,81.30000408,69.53872322,29.5,23.1,26.3
