BLCODE,SUB,AGE,SEX,YEAR,DAY,TIME,ASH,PRXY_TSA,TSA,MCI,VENT,AVM,COMF,ACT10,ACT20,ACT30,ACT60,MET,CLO,UPHOLST,INSUL,TA_H,TA_M,TA_L,DEWPT,PRTA-B,TG_H,TG_M,TG_L,VEL_H,VEL_M,VEL_L,TURB_H,TURB_M,TURB_L,TAAV,TRAV,TOP,VELAV,VELMAX,TUAV,PA,RH,ET,SET,TSENS,DISC,PMV,PPD,PD_H,PD_M,PD_L,PD_MAX,PCC,PCC_AG,PCS,PCEC1,PCEC2,PCEC3,PCEC4,PCEC5,PCEC6,PCEC7,PCED1,PCED2,PCED3,PCED4,PCED5,PCED6,PCED7,day15_ta,day06_ta,dayav_ta,day15_rh,day06_rh,dayav_rh,day15_et,day06_et,dayav_et
12,119,52,1,1982,.,1050,0,2,.,2,.,.,.,1.058020478,1.058020478,1.058020478,1.058020478,1.058020478,0.50676,0.15,0.66,.,24.2,.,16.4,.,.,24.6,.,.,0.13,.,.,.,.,24.2,25.09,24.645,0.13,.,.,1.343261931,44.49559352,24.6,25,-0.02,-0.02,-0.08,0.05,.,0.10,.,0.10,.,0,.,0,.,.,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
9,35,18,0,1982,293,1425,-2,1,.,2,.,.,.,1.058020478,1.058020478,1.058020478,1.058020478,1.058020478,0.42666,0.15,0.58,.,25.7,.,19.5,.,.,26.6,.,.,0.24,.,.,.,.,25.7,28.2,26.95,0.24,.,.,1.851827749,56.09238888,27.1,26.2,0.22,0.31,0.33,0.07,.,0.20,.,0.20,.,1.5,.,0,.,.,0,0,0,1,.,.,.,.,.,.,.,31,23.6,27.3,58.21204959,73.61911023,65.91557991,31.6,23.9,27.75
9,34,24,0,1982,293,1446,0.5,2,.,1,.,.,.,1.058020478,1.058020478,1.450511945,1.058020478,1.156996587,0.40478,0.15,0.55,.,25.8,.,19.4,.,.,26.5,.,.,0.14,.,.,.,.,25.8,27.4,26.6,0.14,.,.,1.824430275,54.9359088,26.8,26.5,0.29,0.39,0.56,0.12,.,0.10,.,0.10,.,1.5,.,0,.,.,0,0,0,1,.,.,.,.,.,.,.,31,23.6,27.3,58.21204959,73.61911023,65.91557991,31.6,23.9,27.75
9,29,52,1,1982,298,945,0.8,2,.,1,.,.,.,1.092150171,1.177474403,1.092150171,1.33105802,1.174061433,0.45732,0.15,0.61,.,24.7,.,18.6,.,.,24.4,.,.,0.42,.,.,.,.,24.7,23.65,24.175,0.42,.,.,1.734697281,55.767239,24.3,23.3,-0.08,-0.08,-0.38,0.08,.,0.47,.,0.47,.,0,.,0,.,.,0,0,0,0,.,.,.,.,.,.,.,32,24.6,28.3,43.97239631,71.13973684,57.55606657,31.5,24.9,28.2
9,17,31,0,1982,298,1045,-0.8,2,.,2,.,.,.,1.058020478,1.194539249,1.075085324,1.058020478,1.097269625,0.48136,0.15,0.63,.,24.2,.,18.9,.,.,24,.,.,0.06,.,.,.,.,24.2,23.85,24.025,0.06,.,.,1.828650108,60.57409209,24.2,24.4,-0.05,-0.05,-0.09,0.05,.,0.02,.,0.02,.,0,.,0,.,.,0,0,0,0,.,.,.,.,.,.,.,32,24.6,28.3,43.97239631,71.13973684,57.55606657,31.5,24.9,28.2
9,33,18,0,1982,298,1045,-0.2,2,.,2,.,.,.,1.058020478,1.194539249,1.706484642,1.109215017,1.267918089,0.47042,0.15,0.62,.,23.6,.,18.1,.,.,23.5,.,.,0.15,.,.,.,.,23.6,23.37,23.485,0.15,.,.,1.708528347,58.67402346,23.7,24.3,-0.02,-0.02,0,0.05,.,0.13,.,0.13,.,1.5,.,0,.,.,0,0,0,1,.,.,.,.,.,.,.,32,24.6,28.3,43.97239631,71.13973684,57.55606657,31.5,24.9,28.2
9,18,31,0,1982,298,1120,-0.5,2,.,2,.,.,.,1.058020478,1.348122867,1.126279863,1.058020478,1.148464164,0.47042,0.15,0.62,.,24.2,.,18.3,.,.,24,.,.,0.08,.,.,.,.,24.2,23.82,24.01,0.08,.,.,1.708106088,56.58106765,24.1,24.2,-0.06,-0.06,-0.15,0.05,.,0.05,.,0.05,.,0,.,0,.,.,0,0,0,0,.,.,.,.,.,.,.,32,24.6,28.3,43.97239631,71.13973684,57.55606657,31.5,24.9,28.2
9,27,38,0,1982,298,1120,-0.8,2,.,2,.,.,.,1.109215017,1.109215017,1.109215017,1.109215017,1.109215017,0.45948,0.15,0.61,.,23.8,.,18.2,.,.,23.9,.,.,0.08,.,.,.,.,23.8,23.99,23.895,0.08,.,.,1.714951136,58.1895366,24,24,-0.06,-0.06,-0.2,0.06,.,0.05,.,0.05,.,4.7,.,1,.,.,1,1,0,0,.,.,.,.,.,.,.,32,24.6,28.3,43.97239631,71.13973684,57.55606657,31.5,24.9,28.2
9,30,24,1,1982,298,1130,-0.5,2,.,2,.,.,.,1.058020478,1.058020478,1.33105802,1.092150171,1.134812287,0.45732,0.15,0.61,.,23.6,.,18.2,.,.,23.6,.,.,0.05,.,.,.,.,23.6,23.6,23.6,0.05,.,.,1.728291136,59.35271421,23.7,23.7,-0.08,-0.08,-0.28,0.07,.,0.00,.,0.00,.,0,.,0,.,.,0,0,0,0,.,.,.,.,.,.,.,32,24.6,28.3,43.97239631,71.13973684,57.55606657,31.5,24.9,28.2
9,19,45,0,1982,298,1145,0.5,2,.,1,.,.,.,1.058020478,1.058020478,1.058020478,1.484641638,1.16552901,0.51418,0.15,0.66,.,24.2,.,18,.,.,24.9,.,.,0.06,.,.,.,.,24.2,25.44,24.82,0.06,.,.,1.648817384,54.61712747,24.9,25.6,0.05,0.11,0.32,0.07,.,0.02,.,0.02,.,1.5,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,32,24.6,28.3,43.97239631,71.13973684,57.55606657,31.5,24.9,28.2
