BLCODE,SUB,AGE,SEX,YEAR,DAY,TIME,ASH,PRXY_TSA,TSA,MCI,VENT,AVM,COMF,ACT10,ACT20,ACT30,ACT60,MET,CLO,UPHOLST,INSUL,TA_H,TA_M,TA_L,DEWPT,PRTA-B,TG_H,TG_M,TG_L,VEL_H,VEL_M,VEL_L,TURB_H,TURB_M,TURB_L,TAAV,TRAV,TOP,VELAV,VELMAX,TUAV,PA,RH,ET,SET,TSENS,DISC,PMV,PPD,PD_H,PD_M,PD_L,PD_MAX,PCC,PCC_AG,PCS,PCEC1,PCEC2,PCEC3,PCEC4,PCEC5,PCEC6,PCEC7,PCED1,PCED2,PCED3,PCED4,PCED5,PCED6,PCED7,day15_ta,day06_ta,dayav_ta,day15_rh,day06_rh,dayav_rh,day15_et,day06_et,dayav_et
1,1,25,1,1994,2,12:00,0,2,.,2,.,.,.,.,.,.,.,0.648464164,0.77161,0.15,0.92161,.,27.9,.,.,.,.,25.7,.,.,0.461711615,.,.,.,.,27.9,25.28439661,26.5921983,0.461711615,.,.,0.642502913,17.1,26.2,25,-0.28,-0.28,-2.23,0.86,.,0.350927854,.,0.350927854,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.2,11.8,20.5,30.6,67.6,49.1,28.9,11.9,20.4
1,1,25,1,1994,2,13:00,0,2,.,2,.,.,.,.,.,.,.,1.126279863,0.77161,0.15,0.92161,.,24.3,.,.,.,.,24.4,.,.,0.03023372,.,.,.,.,24.3,24.40372132,24.35186066,0.03023372,.,.,0.507182611,16.7,23.7,26,0.06,0.1,0.13,0.05,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.2,11.8,20.5,30.6,67.6,49.1,28.1,11.9,20
1,1,25,1,1994,2,14:00,0,2,.,1,.,.,.,.,.,.,.,0.887372014,1.12042,0.15,1.27042,.,24.4,.,.,.,.,24.5,.,.,0.03879333,.,.,.,.,24.4,24.50431735,24.45215867,0.03879333,.,.,0.513285906,16.8,24.1,27.2,-0.01,-0.01,-0.02,0.05,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.2,11.8,20.5,30.6,67.6,49.1,28.1,11.9,20
1,1,25,1,1994,2,15:00,0,2,.,3,.,.,.,.,.,.,.,1.006825939,1.12042,0.15,1.27042,.,25.4,.,.,.,.,25.5,.,.,0.08564853,.,.,.,.,25.4,25.50687412,25.45343706,0.08564853,.,.,0.54484272,16.8,24.4,28.4,0.54,0.72,0.59,0.12,.,0.047969618,.,0.047969618,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.2,11.8,20.5,30.6,67.6,49.1,27.9,11.9,19.9
1,1,25,1,1994,2,16:00,0,2,.,2,.,.,.,.,.,.,.,1.006825939,1.14156,0.15,1.29156,.,27.1,.,.,.,.,26.6,.,.,0.08564853,.,.,.,.,27.1,26.56599964,26.83299982,0.08564853,.,.,0.602375718,16.8,25.4,29.5,0.77,1.02,0.93,0.23,.,0.038487251,.,0.038487251,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.2,11.8,20.5,30.6,67.6,49.1,27.9,11.9,19.9
1,1,25,1,1994,2,17:00,0,2,.,3,.,.,.,.,.,.,.,1.877133106,0.77161,0.15,0.77161,.,25.9,.,.,.,.,25.6,.,.,0.135613991,.,.,.,.,25.9,25.57285269,25.73642634,0.135613991,.,.,0.564585856,16.9,23.9,27.9,0.63,0.84,1.11,0.31,.,0.090828946,.,0.090828946,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.2,11.8,20.5,30.6,67.6,49.1,27.5,11.9,19.7
1,1,25,1,1994,2,18:00,0,2,.,1,.,.,.,.,.,.,.,1.877133106,1.23669,0.15,1.23669,.,25.1,.,.,.,.,25.2,.,.,0.001745774,.,.,.,.,25.1,25.20066696,25.15033348,0.001745774,.,.,0.560688844,17.6,22.7,31.2,1.04,1.83,1.3,0.4,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.2,11.8,20.5,30.6,67.6,49.1,26.9,12,19.45
1,1,25,1,1994,2,19:00,0,2,.,1,.,.,.,.,.,.,.,1.877133106,1.25783,0.15,1.25783,.,25,.,.,.,.,24.9,.,.,0.048562672,.,.,.,.,25,24.89507945,24.94753972,0.048562672,.,.,0.788533977,24.9,23,31.6,1.06,2,1.33,0.42,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.2,11.8,20.5,30.6,67.6,49.1,26.9,12,19.45
1,1,25,1,1994,2,20:00,0,2,.,1,.,.,.,.,.,.,.,1.877133106,1.27897,0.15,1.27897,.,24.8,.,.,.,.,24.9,.,.,0.048562672,.,.,.,.,24.8,24.90492031,24.85246015,0.048562672,.,.,1.017002641,32.5,23.4,32.1,1.09,2.21,1.36,0.44,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.2,11.8,20.5,30.6,67.6,49.1,26.9,12.1,19.5
1,1,25,1,1994,2,21:00,0,2,.,1,.,.,.,.,.,.,.,1.126279863,0.77161,0.15,0.92161,.,25.1,.,.,.,.,24.9,.,.,0.001745774,.,.,.,.,25.1,24.89866203,24.99933101,0.001745774,.,.,1.118191957,35.1,24.6,26.9,0.29,0.4,0.43,0.09,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.2,11.8,20.5,30.6,67.6,49.1,28.1,11.9,20
1,1,25,1,1994,2,22:00,0,2,.,1,.,.,.,.,.,.,.,0.887372014,0.77161,0.15,0.92161,.,24.9,.,.,.,.,24.6,.,.,0.022835768,.,.,.,.,24.9,24.59058445,24.74529223,0.022835768,.,.,0.796436968,25.3,24.4,25.7,-0.07,-0.07,-0.35,0.07,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.2,11.8,20.5,30.6,67.6,49.1,28.4,11.9,20.15
1,1,25,1,1994,2,23:00,0,2,.,1,.,.,.,.,.,.,.,0.887372014,1.23669,0.15,1.38669,.,24.2,.,.,.,.,24.2,.,.,0.01655376,.,.,.,.,24.2,24.2,24.2,0.01655376,.,.,0.501131602,16.6,23.8,27.5,0.11,0.02,0.05,0.05,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.2,11.8,20.5,30.6,67.6,49.1,28,11.9,19.95
1,1,25,1,1994,3,00:00,-2,1,.,3,.,.,.,.,.,.,.,0.887372014,1.23669,0.15,1.38669,.,23.7,.,.,.,.,24.2,.,.,0.071935575,.,.,.,.,23.7,24.23135842,23.96567921,0.071935575,.,.,0.486295985,16.6,23.6,27.3,0,0,-0.01,0.05,.,0.040558241,.,0.040558241,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.3,11.5,20.4,30.6,67.6,49.1,28.1,11.6,19.85
1,1,25,1,1994,3,01:00,-2,1,.,3,.,.,.,.,.,.,.,0.767918089,0.75047,0.15,0.90047,.,23.1,.,.,.,.,23.5,.,.,0.071935575,.,.,.,.,23.1,23.52526561,23.3126328,0.071935575,.,.,0.466174448,16.5,22.9,23.8,-0.26,-0.26,-1.54,0.53,.,0.042920857,.,0.042920857,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.3,11.5,20.4,30.6,67.6,49.1,28.7,11.6,20.15
1,1,25,1,1994,3,09:00,-2,1,.,3,.,.,.,.,.,.,.,1.877133106,1.25783,0.15,1.25783,.,21.8,.,.,.,.,22,.,.,0.03879333,.,.,.,.,21.8,22.00885588,21.90442794,0.03879333,.,.,0.422911903,16.2,20,29.4,0.65,1.16,0.91,0.23,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.3,11.5,20.4,30.6,67.6,49.1,27,11.7,19.35
1,1,25,1,1994,3,10:00,0,2,.,2,.,.,.,.,.,.,.,1.877133106,0.77161,0.15,0.77161,.,22.8,.,.,.,.,23,.,.,0.01655376,.,.,.,.,22.8,23.00525914,22.90262957,0.01655376,.,.,0.449456892,16.2,21.6,25.9,0.18,0.26,0.69,0.15,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.3,11.5,20.4,30.6,67.6,49.1,27.5,11.6,19.55
1,1,25,1,1994,3,11:00,0,2,.,1,.,.,.,.,.,.,.,1.877133106,0.77161,0.15,0.77161,.,23.5,.,.,.,.,23.4,.,.,0.048562672,.,.,.,.,23.5,23.39500436,23.44750218,0.048562672,.,.,0.483364207,16.7,22.1,26.3,0.28,0.37,0.79,0.18,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.3,11.5,20.4,30.6,67.6,49.1,27.5,11.6,19.55
1,1,25,1,1994,3,12:00,0,2,.,1,.,.,.,.,.,.,.,1.877133106,0.77161,0.15,0.77161,.,23.7,.,.,.,.,23.7,.,.,0.01655376,.,.,.,.,23.7,23.7,23.7,0.01655376,.,.,0.492154973,16.8,22.3,26.5,0.31,0.42,0.82,0.19,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.3,11.5,20.4,30.6,67.6,49.1,27.5,11.6,19.55
1,1,25,1,1994,3,13:00,-1,2,.,2,.,.,.,.,.,.,.,0.887372014,1.23669,0.15,1.38669,.,24.5,.,.,.,.,24.4,.,.,0.08564853,.,.,.,.,24.5,24.39304884,24.44652442,0.08564853,.,.,0.516368222,16.8,23.9,27.7,0.21,0.15,0.11,0.05,.,0.052989694,.,0.052989694,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.3,11.5,20.4,30.6,67.6,49.1,28.1,11.6,19.85
1,1,25,1,1994,3,14:00,-1,2,.,2,.,.,.,.,.,.,.,1.006825939,1.23669,0.15,1.38669,.,24.9,.,.,.,.,24.8,.,.,0.059592331,.,.,.,.,24.9,24.79443089,24.84721545,0.059592331,.,.,0.532007302,16.9,23.8,28.5,0.55,0.76,0.57,0.12,.,0.020524511,.,0.020524511,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.3,11.5,20.4,30.6,67.6,49.1,27.9,11.6,19.75
1,1,25,1,1994,3,15:00,0,2,.,2,.,.,.,.,.,.,.,1.877133106,0.77161,0.15,0.77161,.,24.6,.,.,.,.,25.1,.,.,0.011344199,.,.,.,.,24.6,25.11026028,24.85513014,0.011344199,.,.,0.516374588,16.7,23.1,27.2,0.49,0.62,1,0.26,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.3,11.5,20.4,30.6,67.6,49.1,27.5,11.6,19.55
1,1,25,1,1994,3,16:00,0,2,.,2,.,.,.,.,.,.,.,0.887372014,1.25783,0.15,1.40783,.,25.8,.,.,.,.,25.9,.,.,0.071935575,.,.,.,.,25.8,25.90616607,25.85308303,0.071935575,.,.,0.554609658,16.7,24.8,28.9,0.57,0.61,0.46,0.09,.,0.032289085,.,0.032289085,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.3,11.5,20.4,30.6,67.6,49.1,28.1,11.6,19.85
1,1,25,1,1994,3,17:00,0,2,.,2,.,.,.,.,.,.,.,1.877133106,1.23669,0.15,1.23669,.,25.5,.,.,.,.,25.3,.,.,0.071935575,.,.,.,.,25.5,25.28759215,25.39379607,0.071935575,.,.,0.548089386,16.8,22.8,31.3,1.07,1.88,1.33,0.42,.,0.033470393,.,0.033470393,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,29.3,11.5,20.4,30.6,67.6,49.1,27,11.7,19.35
