BLCODE,SUB,AGE,SEX,YEAR,DAY,TIME,ASH,PRXY_TSA,TSA,MCI,VENT,AVM,COMF,ACT10,ACT20,ACT30,ACT60,MET,CLO,UPHOLST,INSUL,TA_H,TA_M,TA_L,DEWPT,PRTA-B,TG_H,TG_M,TG_L,VEL_H,VEL_M,VEL_L,TURB_H,TURB_M,TURB_L,TAAV,TRAV,TOP,VELAV,VELMAX,TUAV,PA,RH,ET,SET,TSENS,DISC,PMV,PPD,PD_H,PD_M,PD_L,PD_MAX,PCC,PCC_AG,PCS,PCEC1,PCEC2,PCEC3,PCEC4,PCEC5,PCEC6,PCEC7,PCED1,PCED2,PCED3,PCED4,PCED5,PCED6,PCED7,day15_ta,day06_ta,dayav_ta,day15_rh,day06_rh,dayav_rh,day15_et,day06_et,dayav_et
4,11,.,.,1994,306,.,2,1,1,.,.,.,.,.,.,.,.,1.194539249,0.345210405,0.15,0.495210405,.,23.22,.,.,.,.,.,.,.,0.19,.,.,.,.,23.22,23.0418153,23.13090765,0.19,.,.,.,37,22.9,22.3,-0.14,-0.14,-0.84,0.2,.,0.189618657,.,0.189618657,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,12,.,.,1994,306,.,-1,2,1,.,.,.,.,.,.,.,.,1.194539249,0.577892991,0.15,0.727892991,.,23.2,.,.,.,.,.,.,.,0.11,.,.,.,.,23.2,23.16754658,23.18377329,0.11,.,.,.,36.5,23,24.3,-0.04,-0.04,-0.12,0.05,.,0.089994046,.,0.089994046,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,13,.,.,1994,306,.,2,1,1,.,.,.,.,.,.,.,.,1.194539249,0.586268177,0.15,0.736268177,.,23.25,.,.,.,.,.,.,.,0.17,.,.,.,.,23.25,23.52645515,23.38822758,0.17,.,.,.,36.5,23.3,24.5,-0.03,-0.03,-0.19,0.06,.,0.163309044,.,0.163309044,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,14,.,.,1994,306,.,0,2,1,.,.,.,.,.,.,.,.,1.194539249,0.512914307,0.15,0.662914307,.,23.23,.,.,.,.,.,.,.,0.17,.,.,.,.,23.23,23.36271865,23.29635932,0.17,.,.,.,37.14,23.1,23.8,-0.07,-0.07,-0.37,0.08,.,0.163612875,.,0.163612875,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,15,.,.,1994,306,.,0,2,2,.,.,.,.,.,.,.,.,1.194539249,0.423218669,0.15,0.573218669,.,23.32,.,.,.,.,.,.,.,0.05,.,.,.,.,23.32,23.42508255,23.37254127,0.05,.,.,.,36.43,23.2,23.1,-0.1,-0.1,-0.35,0.08,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,16,.,.,1994,306,.,0,2,2,.,.,.,.,.,.,.,.,1.194539249,0.628495758,0.15,0.778495758,.,23.25,.,.,.,.,.,.,.,0.07,.,.,.,.,23.25,23.43057292,23.34028646,0.07,.,.,.,36.06,23.2,24.8,-0.02,-0.02,0.01,0.05,.,0.039701558,.,0.039701558,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,17,.,.,1994,306,.,-2,1,1,.,.,.,.,.,.,.,.,1.194539249,0.714709166,0.15,0.864709166,.,23.25,.,.,.,.,.,.,.,0.07,.,.,.,.,23.25,23.43057292,23.34028646,0.07,.,.,.,36.06,23.1,25.3,0,0,0.13,0.05,.,0.039701558,.,0.039701558,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,18,.,.,1994,306,.,2,1,1,.,.,.,.,.,.,.,.,1.194539249,0.269546467,0.15,0.419546467,.,23.21,.,.,.,.,.,.,.,0.09,.,.,.,.,23.21,23.43518595,23.32259298,0.09,.,.,.,35.86,23.1,21.8,-0.18,-0.18,-0.68,0.15,.,0.065584383,.,0.065584383,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,19,.,.,1994,306,.,0,2,2,.,.,.,.,.,.,.,.,1.194539249,0.322265069,0.15,0.472265069,.,23.22,.,.,.,.,.,.,.,0.13,.,.,.,.,23.22,23.42713312,23.32356656,0.13,.,.,.,36.05,23.1,22.2,-0.15,-0.15,-0.69,0.15,.,0.114032396,.,0.114032396,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,20,.,.,1994,306,.,3,1,1,.,.,.,.,.,.,.,.,1.194539249,0.620003356,0.15,0.770003356,.,23.47,.,.,.,.,.,.,.,0.13,.,.,.,.,23.47,23.58990249,23.52995125,0.13,.,.,.,36.5,23.4,24.9,-0.02,-0.02,-0.02,0.05,.,0.11138786,.,0.11138786,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,21,.,.,1994,306,.,-2,1,1,.,.,.,.,.,.,.,.,1.194539249,0.536175945,0.15,0.686175945,.,23.41,.,.,.,.,.,.,.,0.08,.,.,.,.,23.41,23.5807647,23.49538235,0.08,.,.,.,36.41,23.3,24.2,-0.05,-0.05,-0.09,0.05,.,0.052071109,.,0.052071109,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,22,.,.,1994,306,.,2,1,2,.,.,.,.,.,.,.,.,1.194539249,0.544626678,0.15,0.694626678,.,23.11,.,.,.,.,.,.,.,0.09,.,.,.,.,23.11,23.52817781,23.3190889,0.09,.,.,.,36.28,23.1,24.1,-0.06,-0.06,-0.14,0.05,.,0.066192208,.,0.066192208,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,23,.,.,1994,306,.,0,2,1,.,.,.,.,.,.,.,.,1.194539249,0.536175945,0.15,0.686175945,.,23.11,.,.,.,.,.,.,.,0.09,.,.,.,.,23.11,23.52817781,23.3190889,0.09,.,.,.,36.27,23.1,24.1,-0.06,-0.06,-0.14,0.05,.,0.066192208,.,0.066192208,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,24,.,.,1994,306,.,2,1,1,.,.,.,.,.,.,.,.,1.194539249,0.645550894,0.15,0.795550894,.,23.06,.,.,.,.,.,.,.,0.17,.,.,.,.,23.06,23.32544853,23.19272427,0.17,.,.,.,36.61,23.1,24.8,-0.02,-0.02,-0.14,0.05,.,0.166195437,.,0.166195437,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,25,.,.,1994,306,.,-1,2,2,.,.,.,.,.,.,.,.,1.194539249,0.628495758,0.15,0.778495758,.,23.35,.,.,.,.,.,.,.,0.1,.,.,.,.,23.35,23.1884177,23.26920885,0.1,.,.,.,37,23.1,24.7,-0.02,-0.02,0.01,0.05,.,0.076798544,.,0.076798544,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,26,.,.,1994,306,.,2,1,1,.,.,.,.,.,.,.,.,1.194539249,0.307085395,0.15,0.457085395,.,23.42,.,.,.,.,.,.,.,0.06,.,.,.,.,23.42,23.34602794,23.38301397,0.06,.,.,.,36.5,23.2,22.2,-0.15,-0.15,-0.57,0.12,.,0.024523086,.,0.024523086,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,27,.,.,1994,306,.,0.5,2,2,.,.,.,.,.,.,.,.,1.194539249,0.24730443,0.15,0.39730443,.,23.13,.,.,.,.,.,.,.,0.2,.,.,.,.,23.13,22.60467861,22.8673393,0.2,.,.,.,38.39,22.7,21.2,-0.22,-0.22,-1.22,0.36,.,0.204520083,.,0.204520083,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,28,.,.,1994,312,.,-1,2,2,.,.,.,.,.,.,.,.,1.194539249,0.284491709,0.15,0.434491709,.,22.39,.,.,.,.,.,.,.,0.06,.,.,.,.,22.39,22.14678983,22.26839492,0.06,.,.,.,44.75,22.2,20.9,-0.23,-0.23,-0.94,0.24,.,0.026910495,.,0.026910495,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,29,.,.,1994,312,.,2,1,2,.,.,.,.,.,.,.,.,1.194539249,0.322265069,0.15,0.472265069,.,22.22,.,.,.,.,.,.,.,0.11,.,.,.,.,22.22,22.33907233,22.27953616,0.11,.,.,.,44.59,22.2,21.3,-0.21,-0.21,-0.87,0.21,.,0.098160172,.,0.098160172,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,30,.,.,1994,312,.,1,2,1,.,.,.,.,.,.,.,.,1.194539249,0.577892991,0.15,0.727892991,.,22.37,.,.,.,.,.,.,.,0.07,.,.,.,.,22.37,22.35937131,22.36468565,0.07,.,.,.,44.44,22.3,23.6,-0.07,-0.07,-0.25,0.06,.,0.042951546,.,0.042951546,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,31,.,.,1994,312,.,1,2,1,.,.,.,.,.,.,.,.,1.194539249,0.284491709,0.15,0.434491709,.,22.58,.,.,.,.,.,.,.,0.06,.,.,.,.,22.58,22.58,22.58,0.06,.,.,.,44,22.5,21.3,-0.21,-0.21,-0.84,0.2,.,0.026470099,.,0.026470099,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,32,.,.,1994,312,.,-1,2,2,.,.,.,.,.,.,.,.,1.194539249,0.737337238,0.15,0.887337238,.,22.31,.,.,.,.,.,.,.,0.11,.,.,.,.,22.31,22.6022105,22.45610525,0.11,.,.,.,44,22.4,24.8,-0.02,-0.02,-0.02,0.05,.,0.097410222,.,0.097410222,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,33,.,.,1994,312,.,2,1,1,.,.,.,.,.,.,.,.,1.194539249,0.628495758,0.15,0.778495758,.,22.34,.,.,.,.,.,.,.,0.1,.,.,.,.,22.34,22.59864567,22.46932284,0.1,.,.,.,44.17,22.4,24,-0.05,-0.05,-0.16,0.05,.,0.084081786,.,0.084081786,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,34,.,.,1994,312,.,0,2,1,.,.,.,.,.,.,.,.,1.194539249,0.645550894,0.15,0.795550894,.,22.35,.,.,.,.,.,.,.,0.14,.,.,.,.,22.35,22.60186575,22.47593288,0.14,.,.,.,44,22.4,24.2,-0.05,-0.05,-0.21,0.06,.,0.136445962,.,0.136445962,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,35,.,.,1994,312,.,2,1,1,.,.,.,.,.,.,.,.,1.194539249,0.423218669,0.15,0.573218669,.,22.55,.,.,.,.,.,.,.,0.04,.,.,.,.,22.55,22.56044847,22.55522423,0.04,.,.,.,44,22.5,22.4,-0.13,-0.13,-0.52,0.11,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,36,.,.,1994,312,.,0,2,1,.,.,.,.,.,.,.,.,1.194539249,0.74985094,0.15,0.89985094,.,22.53,.,.,.,.,.,.,.,0.12,.,.,.,.,22.53,22.58433388,22.55716694,0.12,.,.,.,43.85,22.5,25,-0.01,-0.01,0,0.05,.,0.108426659,.,0.108426659,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,37,.,.,1994,312,.,-1,2,2,.,.,.,.,.,.,.,.,1.194539249,0.512914307,0.15,0.662914307,.,17.98,.,.,.,.,.,.,.,0.25,.,.,.,.,17.98,19.38125183,18.68062591,0.25,.,.,.,49,18.7,19.1,-0.37,-0.37,-1.83,0.69,.,0.403977531,.,0.403977531,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,38,.,.,1994,312,.,0,2,2,.,.,.,.,.,.,.,.,1.194539249,0.671309421,0.15,0.821309421,.,21.93,.,.,.,.,.,.,.,0.04,.,.,.,.,21.93,22.23304971,22.08152486,0.04,.,.,.,46,22,24,-0.06,-0.06,-0.18,0.06,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,39,.,.,1994,312,.,1,2,1,.,.,.,.,.,.,.,.,1.194539249,0.436733887,0.15,0.586733887,.,23.67,.,.,.,.,.,.,.,0.17,.,.,.,.,23.67,22.61860715,23.14430358,0.17,.,.,.,46.31,23.1,23.2,-0.09,-0.09,-0.48,0.1,.,0.156928598,.,0.156928598,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,40,.,.,1994,313,.,1,2,2,.,.,.,.,.,.,.,.,1.194539249,0.512914307,0.15,0.662914307,.,21.97,.,.,.,.,.,.,.,0.07,.,.,.,.,21.97,29.39151697,25.68075848,0.07,.,.,.,49,25.7,26.4,0.23,0.28,0.45,0.09,.,0.044428813,.,0.044428813,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,41,.,.,1994,313,.,2,1,2,.,.,.,.,.,.,.,.,1.194539249,0.512914307,0.15,0.662914307,.,20.79,.,.,.,.,.,.,.,0.06,.,.,.,.,20.79,21.92162031,21.35581016,0.06,.,.,.,48.88,21.4,22.1,-0.15,-0.15,-0.64,0.14,.,0.03061909,.,0.03061909,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,42,.,.,1994,313,.,0,2,2,.,.,.,.,.,.,.,.,1.194539249,0.79600298,0.15,0.94600298,.,22.42,.,.,.,.,.,.,.,0.11,.,.,.,.,22.42,21.62937812,22.02468906,0.11,.,.,.,50.14,22,25,-0.01,-0.01,0.01,0.05,.,0.096493616,.,0.096493616,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,43,.,.,1994,313,.,2,1,2,.,.,.,.,.,.,.,.,1.194539249,0.512914307,0.15,0.662914307,.,23.42,.,.,.,.,.,.,.,0.06,.,.,.,.,23.42,22.53195105,22.97597553,0.06,.,.,.,50,22.9,23.6,-0.07,-0.07,-0.19,0.06,.,0.024523086,.,0.024523086,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,44,.,.,1994,313,.,-1,2,2,.,.,.,.,.,.,.,.,1.194539249,0.345210405,0.15,0.495210405,.,23.4,.,.,.,.,.,.,.,0.15,.,.,.,.,23.4,22.9605216,23.1802608,0.15,.,.,.,49.25,23.2,22.5,-0.12,-0.12,-0.62,0.13,.,0.136292091,.,0.136292091,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,45,.,.,1994,313,.,0,2,2,.,.,.,.,.,.,.,.,1.194539249,0.436733887,0.15,0.586733887,.,23.44,.,.,.,.,.,.,.,0.11,.,.,.,.,23.44,23.10463476,23.27231738,0.11,.,.,.,49.17,23.2,23.4,-0.08,-0.08,-0.28,0.07,.,0.087994178,.,0.087994178,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,46,.,.,1994,306,.,2,1,1,.,.,.,.,.,.,.,.,1.194539249,0.628495758,0.15,0.778495758,.,22.93,.,.,.,.,.,.,.,0.13,.,.,.,.,22.93,22.75547592,22.84273796,0.13,.,.,.,38.5,22.7,24.3,-0.04,-0.04,-0.16,0.06,.,0.117100058,.,0.117100058,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,47,.,.,1994,306,.,2,1,1,.,.,.,.,.,.,.,.,1.194539249,0.383921496,0.15,0.533921496,.,23.24,.,.,.,.,.,.,.,0.1,.,.,.,.,23.24,22.98143008,23.11071504,0.1,.,.,.,38.5,23,22.6,-0.13,-0.13,-0.48,0.1,.,0.077591768,.,0.077591768,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,48,.,.,1994,306,.,2,1,1,.,.,.,.,.,.,.,.,1.194539249,0.586268177,0.15,0.736268177,.,23.84,.,.,.,.,.,.,.,0.06,.,.,.,.,23.84,23.48073491,23.66036746,0.06,.,.,.,37.5,23.5,24.8,-0.02,-0.02,0.04,0.05,.,0.02354958,.,0.02354958,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,49,.,.,1994,306,.,2,1,1,.,.,.,.,.,.,.,.,1.194539249,0.345210405,0.15,0.495210405,.,23.74,.,.,.,.,.,.,.,0.09,.,.,.,.,23.74,23.66495029,23.70247514,0.09,.,.,.,37.5,23.5,22.9,-0.11,-0.11,-0.38,0.08,.,0.062362907,.,0.062362907,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,50,.,.,1994,306,.,3,1,1,.,.,.,.,.,.,.,.,1.194539249,0.345210405,0.15,0.495210405,.,23.84,.,.,.,.,.,.,.,0.09,.,.,.,.,23.84,23.92575622,23.88287811,0.09,.,.,.,37.17,23.7,23.1,-0.1,-0.1,-0.34,0.07,.,0.061755081,.,0.061755081,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,51,.,.,1994,306,.,3,1,1,.,.,.,.,.,.,.,.,1.194539249,0.60308888,0.15,0.75308888,.,23.73,.,.,.,.,.,.,.,0.05,.,.,.,.,23.73,23.88758834,23.80879417,0.05,.,.,.,37.94,23.6,25,-0.01,-0.01,0.09,0.05,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,52,.,.,1994,306,.,2,1,2,.,.,.,.,.,.,.,.,1.194539249,0.345210405,0.15,0.495210405,.,23.65,.,.,.,.,.,.,.,0.09,.,.,.,.,23.65,23.84296281,23.74648141,0.09,.,.,.,37,23.5,22.9,-0.11,-0.11,-0.39,0.08,.,0.06290995,.,0.06290995,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,53,.,.,1994,306,.,2,1,1,.,.,.,.,.,.,.,.,1.194539249,0.174688117,0.15,0.324688117,.,23.73,.,.,.,.,.,.,.,0.09,.,.,.,.,23.73,23.83720177,23.78360089,0.09,.,.,.,37,23.6,21.4,-0.2,-0.2,-0.79,0.18,.,0.062423689,.,0.062423689,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,54,.,.,1994,306,.,-1,2,2,.,.,.,.,.,.,.,.,1.194539249,0.345210405,0.15,0.495210405,.,23.35,.,.,.,.,.,.,.,0.05,.,.,.,.,23.35,23.32898253,23.33949127,0.05,.,.,.,38,23.2,22.6,-0.13,-0.13,-0.48,0.1,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,55,.,.,1994,306,.,1,2,2,.,.,.,.,.,.,.,.,1.194539249,0.79600298,0.15,0.94600298,.,23.76,.,.,.,.,.,.,.,0.08,.,.,.,.,23.76,23.32234861,23.54117431,0.08,.,.,.,37.36,23.2,26.2,0.14,0.22,0.3,0.07,.,0.050350156,.,0.050350156,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,56,.,.,1994,306,.,0,2,2,.,.,.,.,.,.,.,.,1.194539249,0.586268177,0.15,0.736268177,.,23.8,.,.,.,.,.,.,.,0.04,.,.,.,.,23.8,23.66423494,23.73211747,0.04,.,.,.,37.1,23.6,24.9,-0.02,-0.02,0.06,0.05,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
4,57,.,.,1994,306,.,1,2,1,.,.,.,.,.,.,.,.,1.194539249,0.628495758,0.15,0.778495758,.,23.78,.,.,.,.,.,.,.,0.12,.,.,.,.,23.78,23.67142773,23.72571386,0.12,.,.,.,37,23.5,25.1,-0.01,-0.01,0.07,0.05,.,0.096610328,.,0.096610328,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.4,7.6,10,79.1,86.7,82.9,12.6,7.7,10.15
