"D. Rowe. Winter, 1995.  Mixed (HVAC/NV - Room Air Conditioned) Academic Office Building in Sydney, Australia.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic Identifiers,,,,,,,Thermal Questionnaire,,,,,,,,,,,,,,,Indoor Climate Physical Obs,,,,,,,,,,,,,,Calculated Indices,,,,,,,,,,,,,,,,,,Personal Environmental Control,,,,,,,,,,,,,,,,,Outdoor Meteorological Data,,,,,,,,,,,,,,,,,,,,
1,15,.,1,1995,178,.,0,2,2,2,5,2,5,.,.,.,.,1.348122867,0.82,0.15,0.97,.,24.4,.,.,.,.,.,.,.,0.12,.,.,0.5,.,24.4,24.35571429,24.37785714,0.12,.,0.5,.,42,24,27.9,0.47,0.73,0.74,0.17,.,0.098945673,.,0.098945673,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,19.15,9.23,14.19,67.9,99.4,83.65,19.3,9.4,14.35,,,,,0,24.4,24.35571429,24.37785714,24,27.9,0.47,0.74
1,12,.,1,1995,178,.,0,2,2,2,6,2,6,.,.,.,.,0.938566553,1.03,0.15,1.18,.,23.7,.,.,.,.,.,.,.,0.09,.,.,0.666666667,.,23.7,23.42285714,23.56142857,0.09,.,0.666666667,.,44,23.5,26.3,-0.04,-0.04,-0.14,0.05,.,0.075037647,.,0.075037647,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,19.15,9.23,14.19,67.9,99.4,83.65,19.3,9.4,14.35,,,,,0,23.7,23.42285714,23.56142857,23.5,26.3,-0.04,-0.14
1,11,.,1,1995,178,.,3,1,.,1,5,1,2,.,.,.,.,1.706484642,1.07,0,1.07,.,23.6,.,.,.,.,.,.,.,0.08,.,.,0.5,.,23.6,23.95681818,23.77840909,0.08,.,0.5,.,44,23.4,29.5,0.69,1.2,1.02,0.27,.,0.054637459,.,0.054637459,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,19.15,9.23,14.19,67.9,99.4,83.65,19.7,9.5,14.6,,,,,3,23.6,23.95681818,23.77840909,23.4,29.5,0.69,1.02
1,14,.,1,1995,178,.,2,1,2,2,6,2,6,.,.,.,.,1.109215017,0.97,0.15,1.12,.,24.2,.,.,.,.,.,.,.,0.07,.,.,1,.,24.2,24.18428571,24.19214286,0.07,.,1,.,42,23.9,27.6,0.4,0.61,0.51,0.1,.,0.049661438,.,0.049661438,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,19.15,9.23,14.19,67.9,99.4,83.65,19.3,9.4,14.35,,,,,2,24.2,24.18428571,24.19214286,23.9,27.6,0.4,0.51
1,16,.,1,1995,178,.,0,2,2,.,5,1,5,.,.,.,.,1.552901024,0.63,0,0.63,.,23.9,.,.,.,.,.,.,.,0.09,.,.,0.444444444,.,23.9,23.82272727,23.86136364,0.09,.,0.444444444,.,43,23.7,25,0,0,0.42,0.09,.,0.063422089,.,0.063422089,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,19.15,9.23,14.19,67.9,99.4,83.65,19.3,9.4,14.35,,,,,0,23.9,23.82272727,23.86136364,23.7,25,0,0.42
1,8,.,0,1995,179,.,1,2,2,2,6,2,6,.,.,.,.,1.262798635,0.93,0,0.93,.,24.1,.,.,.,.,.,.,.,0.26,.,.,0.5,.,24.1,24.51212121,24.30606061,0.26,.,0.5,.,21,23.4,26.6,0.24,0.36,0.27,0.07,.,0.299073743,.,0.299073743,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,18.75,12.3,15.525,38.81,82.1,60.455,18.7,12.5,15.6,,,,,1,24.1,24.51212121,24.30606061,23.4,26.6,0.24,0.27
1,21,.,0,1995,179,.,0,2,2,2,6,2,6,.,.,.,.,1.14334471,0.83,0.15,0.98,.,23,.,.,.,.,.,.,.,0.2,.,.,0.5,.,23,23.20571429,23.10285714,0.2,.,0.5,.,24,22.8,25.1,-0.03,-0.03,-0.22,0.06,.,0.232073401,.,0.232073401,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,18.75,12.3,15.525,38.81,82.1,60.455,18.7,12.5,15.6,,,,,0,23,23.20571429,23.10285714,22.8,25.1,-0.03,-0.22
1,11,.,1,1995,179,.,2,1,2,.,6,2,6,.,.,.,.,1.552901024,1.04,0,1.04,.,23.3,.,.,.,.,.,.,.,0.11,.,.,0.545454545,.,23.3,23.725,23.5125,0.11,.,0.545454545,.,28,22.6,27.6,0.42,0.63,0.68,0.15,.,0.100231064,.,0.100231064,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,18.75,12.3,15.525,38.81,82.1,60.455,18.6,12.5,15.55,,,,,2,23.3,23.725,23.5125,22.6,27.6,0.42,0.68
1,10,.,1,1995,179,.,2,1,2,1,5,2,5,.,.,.,.,1.228668942,0.95,0,0.95,.,23.4,.,.,.,.,.,.,.,0.16,.,.,0.5625,.,23.4,22.94621212,23.17310606,0.16,.,0.5625,.,29,22.7,25.7,0.02,0.07,0.06,0.05,.,0.174531415,.,0.174531415,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,18.75,12.3,15.525,38.81,82.1,60.455,18.7,12.5,15.6,,,,,2,23.4,22.94621212,23.17310606,22.7,25.7,0.02,0.06
1,14,.,1,1995,179,.,-3,1,1,3,1,1,1,.,.,.,.,1.109215017,1.08,0.15,1.23,.,23.4,.,.,.,.,.,.,.,0.13,.,.,0.538461538,.,23.4,23.46,23.43,0.13,.,0.538461538,.,25,22.8,27.2,0.31,0.47,0.29,0.07,.,0.126875065,.,0.126875065,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,18.75,12.3,15.525,38.81,82.1,60.455,18.7,12.5,15.6,,,,,-3,23.4,23.46,23.43,22.8,27.2,0.31,0.29
1,17,.,1,1995,179,.,0,2,2,2,3,1,4,.,.,.,.,1.587030717,0.6,0,0.6,.,23.4,.,.,.,.,.,.,.,0.14,.,.,0.642857143,.,23.4,24.13787879,23.76893939,0.14,.,0.642857143,.,25,23.1,24.4,-0.01,-0.01,0.3,0.07,.,0.154113435,.,0.154113435,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,18.75,12.3,15.525,38.81,82.1,60.455,18.7,12.5,15.6,,,,,0,23.4,24.13787879,23.76893939,23.1,24.4,-0.01,0.3
1,5,.,0,1995,179,.,0,2,2,.,5,2,5,.,.,.,.,1.109215017,1.2,0.15,1.35,.,20.3,.,.,.,.,.,.,.,0.03,.,.,1.333333333,.,20.3,19.70857143,20.00428571,0.03,.,1.333333333,.,33,19.8,25,-0.03,-0.03,-0.17,0.06,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,18.75,12.3,15.525,38.81,82.1,60.455,18.7,12.5,15.6,,,,,0,20.3,19.70857143,20.00428571,19.8,25,-0.03,-0.17
1,13,.,0,1995,206,.,1,2,2,1,4,.,4,.,.,.,.,1.399317406,0.69,0,0.69,.,21.5,.,.,.,.,.,.,.,0.07,.,.,0.857142857,.,21.5,22.04015152,21.77007576,0.07,.,0.857142857,.,39,21.6,23.3,-0.06,-0.06,-0.11,0.05,.,0.059253417,.,0.059253417,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,14.82,1.664,8.242,77.5,100,88.75,15,1.8,8.4,,,,,1,21.5,22.04015152,21.77007576,21.6,23.3,-0.06,-0.11
1,8,.,0,1995,206,.,0,2,2,2,6,2,6,.,.,.,.,1.296928328,1.02,0,1.02,.,21.7,.,.,.,.,.,.,.,0.01,.,.,3,.,21.7,22.23030303,21.96515152,0.01,.,3,.,40,21.7,25.8,0.04,0.11,0.21,0.06,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,14.82,1.664,8.242,77.5,100,88.75,15,1.8,8.4,,,,,0,21.7,22.23030303,21.96515152,21.7,25.8,0.04,0.21
1,15,.,1,1995,206,.,1,2,2,2,5,2,5,.,.,.,.,0.938566553,1.2,0.15,1.35,.,23.5,.,.,.,.,.,.,.,0.02,.,.,1.5,.,23.5,23.51,23.505,0.02,.,1.5,.,35,23.3,27,-0.01,-0.01,-0.01,0.05,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,14.82,1.664,8.242,77.5,100,88.75,15,1.8,8.4,,,,,1,23.5,23.51,23.505,23.3,27,-0.01,-0.01
1,12,.,1,1995,206,.,2,1,2,2,6,2,6,.,.,.,.,1.109215017,1.07,0.15,1.22,.,23.1,.,.,.,.,.,.,.,0.02,.,.,4,.,23.1,22.67714286,22.88857143,0.02,.,4,.,37,22.6,27,0.25,0.4,0.3,0.07,.,0,.,0,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,14.82,1.664,8.242,77.5,100,88.75,15,1.8,8.4,,,,,2,23.1,22.67714286,22.88857143,22.6,27,0.25,0.3
1,11,.,1,1995,206,.,2,1,2,2,6,2,6,.,.,.,.,1.706484642,1.23,0,1.23,.,23.1,.,.,.,.,.,.,.,0.07,.,.,0.714285714,.,23.1,23.13030303,23.11515152,0.07,.,0.714285714,.,37,22.3,30,0.73,1.33,0.98,0.25,.,0.048102278,.,0.048102278,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,14.82,1.664,8.242,77.5,100,88.75,15.3,1.8,8.55,,,,,2,23.1,23.13030303,23.11515152,22.3,30,0.73,0.98
1,10,.,1,1995,206,.,2,1,1,1,3,3,3,.,.,.,.,1.450511945,0.88,0,0.88,.,23,.,.,.,.,.,.,.,0.06,.,.,0.333333333,.,23,23.08106061,23.0405303,0.06,.,0.333333333,.,37,22.6,26.3,0.19,0.29,0.52,0.11,.,0.024559777,.,0.024559777,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,14.82,1.664,8.242,77.5,100,88.75,15,1.8,8.4,,,,,2,23,23.08106061,23.0405303,22.6,26.3,0.19,0.52
1,3,.,1,1995,206,.,1,2,2,.,6,2,5,.,.,.,.,1.109215017,1.21,0.15,1.36,.,23.1,.,.,.,.,.,.,.,0.06,.,.,1,.,23.1,23.28,23.19,0.06,.,1,.,37,22.8,28.1,0.45,0.71,0.5,0.1,.,0.033619503,.,0.033619503,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,14.82,1.664,8.242,77.5,100,88.75,15,1.8,8.4,,,,,1,23.1,23.28,23.19,22.8,28.1,0.45,0.5
1,17,.,1,1995,206,.,1,2,2,2,5,2,4,.,.,.,.,1.040955631,0.77,0.15,0.92,.,23.1,.,.,.,.,.,.,.,0.06,.,.,1.166666667,.,23.1,23.31857143,23.20928571,0.06,.,1.166666667,.,37,23.1,24.9,-0.06,-0.06,-0.25,0.06,.,0.035940252,.,0.035940252,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,14.82,1.664,8.242,77.5,100,88.75,15,1.8,8.4,,,,,1,23.1,23.31857143,23.20928571,23.1,24.9,-0.06,-0.25
1,4,.,0,1995,206,.,2,1,1,1,5,2,3,.,.,.,.,1.006825939,1.13,0.15,1.28,.,23.3,.,.,.,.,.,.,.,0.01,.,.,5,.,23.3,27.10285714,25.20142857,0.01,.,5,.,35,24.9,28.9,0.61,0.89,0.67,0.15,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,14.82,1.664,8.242,77.5,100,88.75,15,1.8,8.4,,,,,2,23.3,27.10285714,25.20142857,24.9,28.9,0.61,0.67
1,8,.,0,1995,215,.,1,2,2,2,6,2,6,.,.,.,.,1.109215017,1.44,0.15,1.59,.,20.7,.,.,.,.,.,.,.,0.02,.,.,2,.,20.7,21.44571429,21.07285714,0.02,.,2,.,26,20.5,27.4,0.29,0.49,0.22,0.06,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,14.12,6.863,10.4915,49.87,77.7,63.785,14.1,7,10.55,,,,,1,20.7,21.44571429,21.07285714,20.5,27.4,0.29,0.22
1,13,.,0,1995,215,.,-1,2,2,.,5,2,5,.,.,.,.,0.972696246,0.77,0.15,0.92,.,20.9,.,.,.,.,.,.,.,0.02,.,.,1.5,.,20.9,21.29714286,21.09857143,0.02,.,1.5,.,26,20.9,22.8,-0.18,-0.18,-0.9,0.22,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,14.12,6.863,10.4915,49.87,77.7,63.785,14.1,7,10.55,,,,,-1,20.9,21.29714286,21.09857143,20.9,22.8,-0.18,-0.9
1,21,.,0,1995,215,.,0,2,2,2,6,2,6,.,.,.,.,0.938566553,1.19,0.15,1.34,.,20.6,.,.,.,.,.,.,.,0.02,.,.,1.5,.,20.6,21.77857143,21.18928571,0.02,.,1.5,.,26,21,24.9,-0.11,-0.11,-0.68,0.15,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,14.12,6.863,10.4915,49.87,77.7,63.785,14.1,7,10.55,,,,,0,20.6,21.77857143,21.18928571,21,24.9,-0.11,-0.68
1,26,.,1,1995,215,.,0,2,2,2,6,2,6,.,.,.,.,1.262798635,0.82,0.15,0.97,.,21.6,.,.,.,.,.,.,.,0.06,.,.,0.833333333,.,21.6,23.50714286,22.55357143,0.06,.,0.833333333,.,26,22,25.6,0.02,0.07,0.19,0.06,.,0.035605922,.,0.035605922,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,14.12,6.863,10.4915,49.87,77.7,63.785,14.1,7,10.55,,,,,0,21.6,23.50714286,22.55357143,22,25.6,0.02,0.19
1,3,.,1,1995,215,.,1,2,2,2,5,3,5,.,.,.,.,1.109215017,0.87,0.15,1.02,.,21.1,.,.,.,.,.,.,.,0.04,.,.,1,.,21.1,21.87,21.485,0.04,.,1,.,26,21.3,24.3,-0.07,-0.07,-0.35,0.07,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,14.12,6.863,10.4915,49.87,77.7,63.785,14.1,7,10.55,,,,,1,21.1,21.87,21.485,21.3,24.3,-0.07,-0.35
1,15,.,1,1995,215,.,2,1,1,1,3,3,5,.,.,.,.,1.245733788,0.78,0,0.78,.,23.3,.,.,.,.,.,.,.,0.09,.,.,0.333333333,.,23.3,23.81969697,23.55984848,0.09,.,0.333333333,.,24,23,25,-0.01,-0.01,0.16,0.06,.,0.061808742,.,0.061808742,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,14.12,6.863,10.4915,49.87,77.7,63.785,14.1,7,10.55,,,,,2,23.3,23.81969697,23.55984848,23,25,-0.01,0.16
1,12,.,1,1995,215,.,0,2,2,2,6,2,6,.,.,.,.,1.160409556,0.87,0,0.87,.,23.1,.,.,.,.,.,.,.,0.06,.,.,1.833333333,.,23.1,23.07272727,23.08636364,0.06,.,1.833333333,.,24,22.7,25,-0.02,-0.02,0.01,0.05,.,0.045223249,.,0.045223249,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,14.12,6.863,10.4915,49.87,77.7,63.785,14.1,7,10.55,,,,,0,23.1,23.07272727,23.08636364,22.7,25,-0.02,0.01
1,8,.,0,1995,220,.,-1,2,2,2,6,2,6,.,.,.,.,1.109215017,1.35,0.15,1.5,.,20.7,.,.,.,.,.,.,.,0.02,.,.,2,.,20.7,21.44571429,21.07285714,0.02,.,2,.,32,20.7,27,0.22,0.38,0.17,0.06,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,13.83,-0.246,6.792,66.54,100,83.27,13.9,-0.1,6.9,,,,,-1,20.7,21.44571429,21.07285714,20.7,27,0.22,0.17
1,13,.,0,1995,220,.,-1,2,2,.,5,2,4,.,.,.,.,0.938566553,1.02,0.15,1.17,.,20.9,.,.,.,.,.,.,.,0.06,.,.,1.166666667,.,20.9,19.93428571,20.41714286,0.06,.,1.166666667,.,31,20.1,23.2,-0.21,-0.21,-1.11,0.31,.,0.043194248,.,0.043194248,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,13.83,-0.246,6.792,66.54,100,83.27,13.9,-0.1,6.9,,,,,-1,20.9,19.93428571,20.41714286,20.1,23.2,-0.21,-1.11
1,11,.,1,1995,220,.,0,2,2,3,6,2,5,.,.,.,.,1.058020478,1.13,0.15,1.28,.,21,.,.,.,.,.,.,.,0.04,.,.,1,.,21,21.80285714,21.40142857,0.04,.,1,.,30,21.2,25.9,0,0,0,0.05,.,0,.,0,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,13.83,-0.246,6.792,66.54,100,83.27,13.9,-0.1,6.9,,,,,0,21,21.80285714,21.40142857,21.2,25.9,0,0
1,14,.,1,1995,220,.,2,1,2,2,6,2,6,.,.,.,.,0.938566553,1.42,0.15,1.57,.,20.6,.,.,.,.,.,.,.,0.17,.,.,0.588235294,.,20.6,22.35571429,21.47785714,0.17,.,0.588235294,.,29,21.4,26.1,-0.05,-0.05,-0.43,0.09,.,0.246180286,.,0.246180286,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,13.83,-0.246,6.792,66.54,100,83.27,13.9,-0.1,6.9,,,,,2,20.6,22.35571429,21.47785714,21.4,26.1,-0.05,-0.43
1,9,.,0,1995,221,.,1,2,1,1,2,3,3,.,.,.,.,1.245733788,0.85,0,0.85,.,18.9,.,.,.,.,.,.,.,0.08,.,.,0.375,.,18.9,18.80227273,18.85113636,0.08,.,0.375,.,39,18.7,21.5,-0.16,-0.16,-0.65,0.14,.,0.072976168,.,0.072976168,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,13.48,5.087,9.2835,66.75,87.3,77.025,13.6,5.2,9.4,,,,,1,18.9,18.80227273,18.85113636,18.7,21.5,-0.16,-0.65
1,13,.,0,1995,226,.,1,2,2,2,4,2,4,.,.,.,.,0.938566553,0.88,0.15,1.03,.,23.3,.,.,.,.,.,.,.,0.05,.,.,0.4,.,23.3,23.72714286,23.51357143,0.05,.,0.4,.,36,23.4,25.4,-0.08,-0.08,-0.45,0.09,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,19.12,4.003,11.5615,63.42,100,81.71,19.2,4.1,11.65,,,,,1,23.3,23.72714286,23.51357143,23.4,25.4,-0.08,-0.45
1,8,.,0,1995,226,.,2,1,2,.,5,3,5,.,.,.,.,1.501706485,0.93,0.15,1.08,.,23.3,.,.,.,.,.,.,.,0.01,.,.,0,.,23.3,24.22428571,23.76214286,0.01,.,0,.,36,23,28.4,0.53,0.82,0.8,0.19,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,19.12,4.003,11.5615,63.42,100,81.71,19.4,4.2,11.8,,,,,2,23.3,24.22428571,23.76214286,23,28.4,0.53,0.8
1,13,.,0,1995,227,.,0,2,2,2,4,3,4,.,.,.,.,0.938566553,0.88,0.15,1.03,.,22.5,.,.,.,.,.,.,.,0.05,.,.,0.4,.,22.5,23.34,22.92,0.05,.,0.4,.,43,22.9,24.9,-0.1,-0.1,-0.58,0.12,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,19.71,3.577,11.6435,71.1,100,85.55,19.9,3.7,11.8,,,,,0,22.5,23.34,22.92,22.9,24.9,-0.1,-0.58
1,8,.,0,1995,227,.,1,2,2,2,6,2,6,.,.,.,.,1.109215017,1.1,0.15,1.25,.,22.4,.,.,.,.,.,.,.,0.04,.,.,0.75,.,22.4,24.14,23.27,0.04,.,0.75,.,43,23.1,27.7,0.38,0.6,0.43,0.09,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,19.71,3.577,11.6435,71.1,100,85.55,19.9,3.7,11.8,,,,,1,22.4,24.14,23.27,23.1,27.7,0.38,0.43
1,10,.,1,1995,227,.,2,1,2,2,4,3,4,.,.,.,.,0.989761092,0.96,0.15,1.11,.,23.1,.,.,.,.,.,.,.,0.04,.,.,0.75,.,23.1,22.91571429,23.00785714,0.04,.,0.75,.,42,22.9,25.8,-0.02,-0.02,0.02,0.05,.,0,.,0,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,19.71,3.577,11.6435,71.1,100,85.55,19.9,3.7,11.8,,,,,2,23.1,22.91571429,23.00785714,22.9,25.8,-0.02,0.02
1,14,.,1,1995,227,.,1,2,2,1,3,3,3,.,.,.,.,1.030375427,1.11,0.15,1.26,.,23.3,.,.,.,.,.,.,.,0.03,.,.,1,.,23.3,24.26571429,23.78285714,0.03,.,1,.,42,23.7,27.7,0.35,0.55,0.39,0.08,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,19.71,3.577,11.6435,71.1,100,85.55,19.9,3.7,11.8,,,,,1,23.3,24.26571429,23.78285714,23.7,27.7,0.35,0.39
1,16,.,1,1995,227,.,2,1,1,1,5,3,3,.,.,.,.,1.414334471,1.01,0.15,1.16,.,24.3,.,.,.,.,.,.,.,0.02,.,.,1,.,24.3,25.27571429,24.78785714,0.02,.,1,.,41,24.2,29.5,0.72,1.16,0.98,0.25,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,19.71,3.577,11.6435,71.1,100,85.55,20.3,3.8,12.05,,,,,2,24.3,25.27571429,24.78785714,24.2,29.5,0.72,0.98
1,11,.,1,1995,227,.,1,2,2,2,6,2,6,.,.,.,.,1.075085324,1.12,0.15,1.27,.,23.6,.,.,.,.,.,.,.,0.11,.,.,0.363636364,.,23.6,23.72285714,23.66142857,0.11,.,0.363636364,.,43,23.4,28.1,0.45,0.74,0.53,0.11,.,0.083970955,.,0.083970955,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,19.71,3.577,11.6435,71.1,100,85.55,19.9,3.7,11.8,,,,,1,23.6,23.72285714,23.66142857,23.4,28.1,0.45,0.53
1,17,.,1,1995,227,.,1,2,2,1,3,3,3,.,.,.,.,1.605119454,0.72,0.15,0.87,.,23.3,.,.,.,.,.,.,.,0.03,.,.,1,.,23.3,24.22285714,23.76142857,0.03,.,1,.,42,23.3,27.3,0.37,0.55,0.76,0.17,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,19.71,3.577,11.6435,71.1,100,85.55,20.2,3.8,12,,,,,1,23.3,24.22285714,23.76142857,23.3,27.3,0.37,0.76
1,9,.,0,1995,227,.,1,2,1,1,3,3,3,.,.,.,.,1.321501706,0.97,0.15,1.12,.,21,.,.,.,.,.,.,.,0.06,.,.,0.5,.,21,21.04428571,21.02214286,0.06,.,0.5,.,48,21,25.9,0.04,0.11,0.19,0.06,.,0.031793057,.,0.031793057,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,19.71,3.577,11.6435,71.1,100,85.55,20.1,3.7,11.9,,,,,1,21,21.04428571,21.02214286,21,25.9,0.04,0.19
1,4,.,0,1995,227,.,1,2,1,1,4,2,3,.,.,.,.,1.030375427,1.02,0.15,1.17,.,22.8,.,.,.,.,.,.,.,0.04,.,.,0.25,.,22.8,23.88,23.34,0.04,.,0.25,.,42,23.3,26.7,0.12,0.2,0.18,0.06,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,19.71,3.577,11.6435,71.1,100,85.55,19.9,3.7,11.8,,,,,1,22.8,23.88,23.34,23.3,26.7,0.12,0.18
1,12,.,1,1995,227,.,1,2,2,1,5,3,5,.,.,.,.,1.045221843,0.84,0.15,0.99,.,23.4,.,.,.,.,.,.,.,0.04,.,.,0.75,.,23.4,23.05571429,23.22785714,0.04,.,0.75,.,42,23.1,25.4,-0.04,-0.04,-0.08,0.05,.,0,.,0,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,19.71,3.577,11.6435,71.1,100,85.55,19.9,3.7,11.8,,,,,1,23.4,23.05571429,23.22785714,23.1,25.4,-0.04,-0.08
1,13,.,0,1995,228,.,1,2,2,2,5,2,5,.,.,.,.,1.16894198,0.71,0,0.71,.,24,.,.,.,.,.,.,.,0.02,.,.,0.5,.,24,24.85075758,24.42537879,0.02,.,0.5,.,37,24.2,25.3,0,0,0.18,0.06,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,22.59,5.752,14.171,53.24,100,76.62,22.6,6,14.3,,,,,1,24,24.85075758,24.42537879,24.2,25.3,0,0.18
1,8,.,0,1995,228,.,0,2,2,2,6,2,6,.,.,.,.,1.191638225,1.1,0.15,1.25,.,23.9,.,.,.,.,.,.,.,0.01,.,.,1,.,23.9,24.45714286,24.17857143,0.01,.,1,.,38,23.7,28.7,0.57,0.9,0.73,0.16,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,22.59,5.752,14.171,53.24,100,76.62,22.7,6,14.35,,,,,0,23.9,24.45714286,24.17857143,23.7,28.7,0.57,0.73
1,12,.,1,1995,228,.,1,2,2,1,5,3,5,.,.,.,.,0.964163823,0.98,0.15,1.13,.,24.1,.,.,.,.,.,.,.,0.09,.,.,0.333333333,.,24.1,23.71428571,23.90714286,0.09,.,0.333333333,.,39,23.7,26.8,0.18,0.28,0.26,0.06,.,0.057187527,.,0.057187527,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,22.59,5.752,14.171,53.24,100,76.62,22.6,6,14.3,,,,,1,24.1,23.71428571,23.90714286,23.7,26.8,0.18,0.26
1,11,.,1,1995,228,.,2,1,2,2,6,2,6,.,.,.,.,1.062286689,0.93,0.15,1.08,.,24.4,.,.,.,.,.,.,.,0.01,.,.,1,.,24.4,24.42142857,24.41071429,0.01,.,1,.,38,24,27.4,0.38,0.55,0.48,0.1,.,0,.,0,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,22.59,5.752,14.171,53.24,100,76.62,22.7,6,14.35,,,,,2,24.4,24.42142857,24.41071429,24,27.4,0.38,0.48
1,10,.,1,1995,228,.,2,1,2,2,5,3,5,.,.,.,.,1.164675768,0.85,0.15,1,.,24.2,.,.,.,.,.,.,.,0.02,.,.,1,.,24.2,23.71285714,23.95642857,0.02,.,1,.,37,23.6,26.9,0.28,0.41,0.44,0.09,.,0,.,0,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,22.59,5.752,14.171,53.24,100,76.62,22.7,6,14.35,,,,,2,24.2,23.71285714,23.95642857,23.6,26.9,0.28,0.44
1,3,.,1,1995,228,.,3,1,1,1,3,3,3,.,.,.,.,1.215870307,0.93,0.15,1.08,.,24,.,.,.,.,.,.,.,0.04,.,.,0.5,.,24,24.11142857,24.05571429,0.04,.,0.5,.,38,23.6,27.5,0.39,0.57,0.55,0.11,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,22.59,5.752,14.171,53.24,100,76.62,22.7,6,14.35,,,,,3,24,24.11142857,24.05571429,23.6,27.5,0.39,0.55
1,6,.,0,1995,228,.,2,1,2,1,3,3,3,.,.,.,.,1.030375427,0.97,0.15,1.12,.,23.9,.,.,.,.,.,.,.,0.03,.,.,1,.,23.9,23.87714286,23.88857143,0.03,.,1,.,38,23.7,26.8,0.16,0.25,0.23,0.06,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,22.59,5.752,14.171,53.24,100,76.62,22.6,6,14.3,,,,,2,23.9,23.87714286,23.88857143,23.7,26.8,0.16,0.23
