BLCODE,SUB,AGE,SEX,YEAR,DAY,TIME,ASH,PRXY_TSA,TSA,MCI,VENT,AVM,COMF,ACT10,ACT20,ACT30,ACT60,MET,CLO,UPHOLST,INSUL,TA_H,TA_M,TA_L,DEWPT,PRTA-B,TG_H,TG_M,TG_L,VEL_H,VEL_M,VEL_L,TURB_H,TURB_M,TURB_L,TAAV,TRAV,TOP,VELAV,VELMAX,TUAV,PA,RH,ET,SET,TSENS,DISC,PMV,PPD,PD_H,PD_M,PD_L,PD_MAX,PCC,PCC_AG,PCS,PCEC1,PCEC2,PCEC3,PCEC4,PCEC5,PCEC6,PCEC7,PCED1,PCED2,PCED3,PCED4,PCED5,PCED6,PCED7,day15_ta,day06_ta,dayav_ta,day15_rh,day06_rh,dayav_rh,day15_et,day06_et,dayav_et
2,346,23,1,1994,223,2:45 PM,1,2,.,1,.,.,.,.,.,.,.,1,0.60249,0.15,0.75249,.,22.2,.,.,.,.,22.8,.,.,0.105625,.,.,.,.,22.2,22.8480556,22.5240278,0.105625,.,.,.,65.2,22.7,23.4,-0.13,-0.13,-0.61,0.13,.,0.092543834,.,0.092543834,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.63,14.89,16.76,73.8,96.7,85.25,18.8,15.2,17
1,126,43,1,1994,223,4:00 PM,-1,2,.,2,.,.,.,.,.,.,.,1.2,0.53907,0.15,0.68907,.,23.4,.,.,.,.,23.5,.,.,0.092416,.,.,.,.,23.4,23.50734161,23.4536708,0.092416,.,.,.,58.8,23.6,24.5,-0.03,-0.03,0.04,0.05,.,0.06734956,.,0.06734956,.,4.2,.,1,0,1,0,1,0,.,.,.,.,.,.,.,.,18.63,14.89,16.76,73.8,96.7,85.25,18.8,15.2,17
1,2,47,0,1994,223,4:30 PM,-1,2,.,2,.,.,.,.,.,.,.,1,0.49973211,0.15,0.64973211,.,23,.,.,.,.,22.8,.,.,0.058081,.,.,.,.,23,22.78880785,22.89440392,0.058081,.,.,.,58.2,23,23,-0.15,-0.15,-0.71,0.16,.,0.022183879,.,0.022183879,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.63,14.89,16.76,73.8,96.7,85.25,18.8,15.2,17
2,316,32,1,1994,223,4:40 PM,1,2,.,1,.,.,.,.,.,.,.,1,0.65534,0.15,0.80534,.,24.9,.,.,.,.,24.4,.,.,0.028224,.,.,.,.,24.9,24.38214374,24.64107187,0.028224,.,.,.,52.7,24.7,25.7,-0.01,-0.01,0.13,0.05,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.63,14.89,16.76,73.8,96.7,85.25,18.8,15.2,17
2,291,44,0,1994,223,5:00 PM,1,2,.,2,.,.,.,.,.,.,.,1,0.43538139,0.15,0.58538139,.,24.3,.,.,.,.,24,.,.,0.092416,.,.,.,.,24.3,23.97808299,24.13904149,0.092416,.,.,.,55.1,24.2,23.8,-0.11,-0.11,-0.45,0.09,.,0.061631201,.,0.061631201,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.63,14.89,16.76,73.8,96.7,85.25,18.8,15.2,17
2,210,28,1,1994,223,5:30 PM,1,2,.,1,.,.,.,.,.,.,.,1.2,0.44394,0.15,0.59394,.,23.1,.,.,.,.,23,.,.,0.009409,.,.,.,.,23.1,22.99812635,23.04906318,0.009409,.,.,.,60.5,23.2,23.3,-0.08,-0.08,-0.23,0.06,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.63,14.89,16.76,73.8,96.7,85.25,18.8,15.2,17
2,347,23,1,1994,223,5:30 PM,0,2,.,2,.,.,.,.,.,.,.,1,0.60249,0.15,0.75249,.,23.1,.,.,.,.,23,.,.,0.009409,.,.,.,.,23.1,22.99812635,23.04906318,0.009409,.,.,.,60.5,23.2,23.9,-0.1,-0.1,-0.42,0.09,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.63,14.89,16.76,73.8,96.7,85.25,18.8,15.2,17
2,292,44,0,1994,223,6:00 PM,1,2,.,2,.,.,.,.,.,.,.,1,0.43538139,0.15,0.58538139,.,24,.,.,.,.,23.6,.,.,0.123904,.,.,.,.,24,23.56501292,23.78250646,0.123904,.,.,.,55.1,23.8,23.5,-0.13,-0.13,-0.65,0.14,.,0.098914652,.,0.098914652,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.63,14.89,16.76,73.8,96.7,85.25,18.8,15.2,17
1,481,26,0,1994,223,6:00 PM,-1,2,.,2,.,.,.,.,.,.,.,1.2,0.41454539,0.15,0.56454539,.,20.6,.,.,.,.,20.6,.,.,0.067081,.,.,.,.,20.6,20.6,20.6,0.067081,.,.,.,61.5,20.7,20.6,-0.25,-0.25,-1.01,0.26,.,0.044412713,.,0.044412713,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.63,14.89,16.76,73.8,96.7,85.25,18.8,15.2,17
1,3,47,0,1994,223,6:30 PM,0,2,.,2,.,.,.,.,.,.,.,1.2,0.49973211,0.15,0.64973211,.,23.1,.,.,.,.,22.8,.,.,0.044521,.,.,.,.,23.1,22.78568701,22.94284351,0.044521,.,.,.,56.3,23,23.6,-0.07,-0.07,-0.17,0.06,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.63,14.89,16.76,73.8,96.7,85.25,18.8,15.2,17
1,4,47,0,1994,224,9:30 AM,0,2,.,3,.,.,.,.,.,.,.,1,0.49973211,0.15,0.64973211,.,21.3,.,.,.,.,21.2,.,.,0.032761,.,.,.,.,21.3,21.19596607,21.24798304,0.032761,.,.,.,57.6,21.3,21.4,-0.27,-0.27,-1.26,0.38,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.42,13.73,16.075,68.9,93.2,81.05,18.6,14,16.3
1,127,43,1,1994,224,9:30 AM,-1,2,.,2,.,.,.,.,.,.,.,1.2,0.53907,0.15,0.68907,.,20.1,.,.,.,.,20.4,.,.,0.082944,.,.,.,.,20.1,20.42130089,20.26065044,0.082944,.,.,.,64,20.4,21.4,-0.19,-0.19,-0.78,0.18,.,0.073160408,.,0.073160408,.,4.2,.,1,0,1,0,1,0,.,.,.,.,.,.,.,.,18.42,13.73,16.075,68.9,93.2,81.05,18.6,14,16.3
2,317,32,1,1994,224,9:30 AM,-2,1,.,3,.,.,.,.,.,.,.,1.2,0.49679,0.15,0.64679,.,23.1,.,.,.,.,23.1,.,.,0.017689,.,.,.,.,23.1,23.1,23.1,0.017689,.,.,.,51.8,23.1,23.7,-0.06,-0.06,-0.16,0.06,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.42,13.73,16.075,68.9,93.2,81.05,18.6,14,16.3
2,211,28,1,1994,224,9:40 AM,2,1,.,1,.,.,.,.,.,.,.,.,0.48622,0.15,0.63622,.,21,.,.,.,.,21,.,.,0.058081,.,.,.,.,21,21,21,0.058081,.,.,.,62.6,21.1,21.7,-0.17,-0.17,-0.68,0.15,.,0.026217311,.,0.026217311,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.42,13.73,16.075,68.9,93.2,81.05,18.6,14,16.3
2,348,23,1,1994,224,9:50 AM,0,2,.,2,.,.,.,.,.,.,.,1,0.65534,0.15,0.80534,.,21,.,.,.,.,21,.,.,0.058081,.,.,.,.,21,21,21,0.058081,.,.,.,62.6,21.1,22.3,-0.2,-0.2,-0.91,0.22,.,0.026217311,.,0.026217311,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.42,13.73,16.075,68.9,93.2,81.05,18.6,14,16.3
2,349,23,1,1994,224,12:20 PM,-1,2,.,2,.,.,.,.,.,.,.,1,0.65534,0.15,0.80534,.,21.7,.,.,.,.,21.6,.,.,0.030276,.,.,.,.,21.7,21.5961682,21.6480841,0.030276,.,.,.,59.1,21.7,22.9,-0.16,-0.16,-0.74,0.16,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.42,13.73,16.075,68.9,93.2,81.05,18.6,14,16.3
2,212,28,1,1994,224,12:26 PM,-3,1,.,3,.,.,.,.,.,.,.,1.2,0.64477,0.15,0.79477,.,21.7,.,.,.,.,21.8,.,.,0.0121,.,.,.,.,21.7,21.80220555,21.75110278,0.0121,.,.,.,58.8,21.9,23.6,-0.07,-0.07,-0.22,0.06,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.42,13.73,16.075,68.9,93.2,81.05,18.6,14,16.3
1,5,47,0,1994,224,12:30 PM,-1,2,.,3,.,.,.,.,.,.,.,2,0.41454539,0.15,0.56454539,.,21.5,.,.,.,.,21.5,.,.,0.023104,.,.,.,.,21.5,21.5,21.5,0.023104,.,.,.,56.5,21.7,23.9,-0.02,-0.02,0.51,0.11,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.42,13.73,16.075,68.9,93.2,81.05,18.7,14,16.35
1,128,43,1,1994,224,12:30 PM,-2,1,.,3,.,.,.,.,.,.,.,1,0.53907,0.15,0.68907,.,22.4,.,.,.,.,22.3,.,.,0.032761,.,.,.,.,22.4,22.29601098,22.34800549,0.032761,.,.,.,57.9,22.4,22.8,-0.17,-0.17,-0.8,0.18,.,0,.,0,.,4.2,.,1,0,1,0,1,0,.,.,.,.,.,.,.,.,18.42,13.73,16.075,68.9,93.2,81.05,18.6,14,16.3
2,318,32,1,1994,224,12:30 PM,0,2,.,3,.,.,.,.,.,.,.,1,0.65534,0.15,0.80534,.,24,.,.,.,.,23.8,.,.,0.041616,.,.,.,.,24,23.79092916,23.89546458,0.041616,.,.,.,49.8,23.9,25,-0.05,-0.05,-0.13,0.05,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.42,13.73,16.075,68.9,93.2,81.05,18.6,14,16.3
1,129,43,1,1994,224,3:30 PM,0,2,.,2,.,.,.,.,.,.,.,1.2,0.53907,0.15,0.68907,.,22.2,.,.,.,.,22.6,.,.,0.205209,.,.,.,.,22.2,22.64781809,22.42390905,0.205209,.,.,.,54.2,22.5,23.4,-0.08,-0.08,-0.54,0.11,.,0.22963318,.,0.22963318,.,4.2,.,1,0,1,0,1,0,.,.,.,.,.,.,.,.,18.42,13.73,16.075,68.9,93.2,81.05,18.6,14,16.3
2,213,28,1,1994,224,4:27 PM,0,2,.,2,.,.,.,.,.,.,.,1.2,0.48622,0.15,0.63622,.,21.8,.,.,.,.,22.4,.,.,0.058081,.,.,.,.,21.8,22.43370536,22.11685268,0.058081,.,.,.,57.4,22.2,22.7,-0.11,-0.11,-0.42,0.09,.,0.024603938,.,0.024603938,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.42,13.73,16.075,68.9,93.2,81.05,18.6,14,16.3
1,6,47,0,1994,224,4:30 PM,-1,2,.,2,.,.,.,.,.,.,.,1,0.49973211,0.15,0.64973211,.,21.8,.,.,.,.,22.1,.,.,0.011881,.,.,.,.,21.8,22.10652445,21.95326223,0.011881,.,.,.,52.7,22,22,-0.22,-0.22,-1.06,0.29,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.42,13.73,16.075,68.9,93.2,81.05,18.6,14,16.3
2,350,23,1,1994,224,4:30 PM,1,2,.,1,.,.,.,.,.,.,.,1,0.65534,0.15,0.80534,.,21.8,.,.,.,.,22.4,.,.,0.058081,.,.,.,.,21.8,22.43370536,22.11685268,0.058081,.,.,.,57.4,22.2,23.4,-0.13,-0.13,-0.62,0.13,.,0.024603938,.,0.024603938,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.42,13.73,16.075,68.9,93.2,81.05,18.6,14,16.3
2,319,32,1,1994,224,4:40 PM,1,2,.,2,.,.,.,.,.,.,.,1,0.65534,0.15,0.80534,.,24.9,.,.,.,.,24.7,.,.,0.041616,.,.,.,.,24.9,24.69101118,24.79550559,0.041616,.,.,.,45.8,24.7,25.8,-0.01,-0.01,0.11,0.05,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.42,13.73,16.075,68.9,93.2,81.05,18.6,14,16.3
1,7,47,0,1994,224,7:00 PM,-1,2,.,2,.,.,.,.,.,.,.,1.2,0.49973211,0.15,0.64973211,.,22.4,.,.,.,.,22.2,.,.,0.027889,.,.,.,.,22.4,22.19274914,22.29637457,0.027889,.,.,.,49.8,22.3,22.9,-0.1,-0.1,-0.39,0.08,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,18.42,13.73,16.075,68.9,93.2,81.05,18.6,14,16.3
1,8,47,0,1994,226,12:00 PM,-1,2,.,2,.,.,.,.,.,.,.,1,0.83658275,0.15,0.98658275,.,19.9,.,.,.,.,19.9,.,.,0.019044,.,.,.,.,19.9,19.9,19.9,0.019044,.,.,.,33.4,19.7,22.2,-0.22,-0.22,-1.03,0.27,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,19.35,8.34,13.845,41.78,88.2,64.99,19.3,8.4,13.85
1,9,47,0,1994,226,4:30 PM,-1,2,.,3,.,.,.,.,.,.,.,1,0.83658275,0.15,0.98658275,.,20.1,.,.,.,.,20.3,.,.,0.019044,.,.,.,.,20.1,20.30587988,20.20293994,0.019044,.,.,.,28,20,22.4,-0.2,-0.2,-0.98,0.25,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,19.35,8.34,13.845,41.78,88.2,64.99,19.3,8.4,13.85
1,10,47,0,1994,227,9:30 AM,-1,2,.,3,.,.,.,.,.,.,.,1,0.49973211,0.15,0.64973211,.,19.6,.,.,.,.,19.2,.,.,0.019044,.,.,.,.,19.6,19.18810584,19.39405292,0.019044,.,.,.,44.9,19.3,19.3,-0.45,-0.45,-1.96,0.75,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,22.3,8.79,15.545,38.36,88.6,63.48,22.2,9,15.6
1,130,43,1,1994,227,9:30 AM,2,1,.,1,.,.,.,.,.,.,.,1.2,0.49679,0.15,0.64679,.,22.9,.,.,.,.,23.1,.,.,0.032761,.,.,.,.,22.9,23.10791307,23.00395653,0.032761,.,.,.,34.5,22.8,23.4,-0.09,-0.09,-0.3,0.07,.,0,.,0,.,4.2,.,1,0,1,0,1,0,.,.,.,.,.,.,.,.,22.3,8.79,15.545,38.36,88.6,63.48,22.2,9,15.6
2,320,32,1,1994,227,9:45 AM,-2,1,.,3,.,.,.,.,.,.,.,1,0.65534,0.15,0.80534,.,21.7,.,.,.,.,21.5,.,.,0.001849,.,.,.,.,21.7,21.49856658,21.59928329,0.001849,.,.,.,42.1,21.5,22.7,-0.18,-0.18,-0.87,0.21,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,22.3,8.79,15.545,38.36,88.6,63.48,22.2,9,15.6
2,214,28,1,1994,227,10:02 AM,-1,2,.,3,.,.,.,.,.,.,.,1,0.59192,0.15,0.74192,.,18.8,.,.,.,.,19.5,.,.,0.058081,.,.,.,.,18.8,19.54050268,19.17025134,0.058081,.,.,.,51.3,19.2,19.9,-0.39,-0.39,-1.76,0.65,.,0.030654087,.,0.030654087,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,22.3,8.79,15.545,38.36,88.6,63.48,22.2,9,15.6
1,428,27,1,1994,227,10:29 AM,-1,2,.,3,.,.,.,.,.,.,.,1.2,0.43337,0.15,0.58337,.,19.8,.,.,.,.,19.8,.,.,0.25,.,.,.,.,19.8,19.8,19.8,0.25,.,.,.,32.1,19.6,19.3,-0.36,-0.36,-1.8,0.67,.,0.358082456,.,0.358082456,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,22.3,8.79,15.545,38.36,88.6,63.48,22.2,9,15.6
1,482,26,0,1994,227,11:30 AM,-1,2,.,3,.,.,.,.,.,.,.,1.2,0.41454539,0.15,0.56454539,.,18.9,.,.,.,.,18.5,.,.,0.0441,.,.,.,.,18.9,18.48017173,18.69008586,0.0441,.,.,.,44,18.6,18.5,-0.43,-0.43,-1.65,0.59,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,22.3,8.79,15.545,38.36,88.6,63.48,22.2,9,15.6
1,11,47,0,1994,227,12:00 PM,0,2,.,2,.,.,.,.,.,.,.,1,0.49973211,0.15,0.64973211,.,20.8,.,.,.,.,20.4,.,.,0.044521,.,.,.,.,20.8,20.38044332,20.59022166,0.044521,.,.,.,41.1,20.5,20.5,-0.35,-0.35,-1.58,0.55,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,22.3,8.79,15.545,38.36,88.6,63.48,22.2,9,15.6
1,131,43,1,1994,227,12:30 PM,2,1,.,1,.,.,.,.,.,.,.,1.2,0.49679,0.15,0.64679,.,23.5,.,.,.,.,23.7,.,.,0.038416,.,.,.,.,23.5,23.70865364,23.60432682,0.038416,.,.,.,28.8,23.3,23.9,-0.06,-0.06,-0.18,0.06,.,0,.,0,.,4.2,.,1,0,1,0,1,0,.,.,.,.,.,.,.,.,22.3,8.79,15.545,38.36,88.6,63.48,22.2,9,15.6
1,429,27,1,1994,227,12:37 PM,-2,1,.,3,.,.,.,.,.,.,.,1,0.59192,0.15,0.74192,.,21.4,.,.,.,.,21,.,.,0.2304,.,.,.,.,21.4,20.9478738,21.1739369,0.2304,.,.,.,29.4,20.9,20.7,-0.34,-0.34,-1.63,0.58,.,0.285412633,.,0.285412633,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,22.3,8.79,15.545,38.36,88.6,63.48,22.1,9,15.55
2,321,32,1,1994,227,12:40 PM,0,2,.,2,.,.,.,.,.,.,.,1,0.65534,0.15,0.80534,.,24.5,.,.,.,.,24.4,.,.,0.024336,.,.,.,.,24.5,24.39673287,24.44836643,0.024336,.,.,.,37.8,24.3,25.4,-0.04,-0.04,-0.06,0.05,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,22.3,8.79,15.545,38.36,88.6,63.48,22.2,9,15.6
2,215,28,1,1994,227,12:44 PM,0,2,.,2,.,.,.,.,.,.,.,1,0.59192,0.15,0.74192,.,21.9,.,.,.,.,22.1,.,.,0.030276,.,.,.,.,21.9,22.10762426,22.00381213,0.030276,.,.,.,38.9,21.9,22.6,-0.19,-0.19,-0.93,0.23,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,22.3,8.79,15.545,38.36,88.6,63.48,22.2,9,15.6
2,903,45,0,1994,227,12:45 PM,-1,2,.,2,.,.,.,.,.,.,.,1,0.43538139,0.15,0.58538139,.,20.8,.,.,.,.,20.5,.,.,.,.,.,.,.,20.8,20.8,20.8,.,.,.,.,64,20.9,20.5,-0.34,-0.34,-1.56,0.54,.,.,.,.,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,22.3,8.79,15.545,38.36,88.6,63.48,22.2,9,15.6
1,132,43,1,1994,227,4:00 PM,0,2,.,2,.,.,.,.,.,.,.,1,0.49679,0.15,0.64679,.,23.6,.,.,.,.,23.4,.,.,0.148225,.,.,.,.,23.6,23.3804825,23.49024125,0.148225,.,.,.,21,23.1,23,-0.17,-0.17,-0.96,0.25,.,0.1315958,.,0.1315958,.,4.2,.,1,0,1,0,1,0,.,.,.,.,.,.,.,.,22.3,8.79,15.545,38.36,88.6,63.48,22.2,9,15.6
2,904,45,0,1994,227,4:00 PM,-1,2,.,2,.,.,.,.,.,.,.,1,0.43538139,0.15,0.58538139,.,21.7,.,.,.,.,21.2,.,.,.,.,.,.,.,21.7,21.7,21.7,.,.,.,.,63.1,21.8,21.4,-0.26,-0.26,-1.24,0.37,.,.,.,.,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,22.3,8.79,15.545,38.36,88.6,63.48,22.2,9,15.6
1,12,47,0,1994,227,4:30 PM,0,2,.,2,.,.,.,.,.,.,.,1.2,0.49973211,0.15,0.64973211,.,22.1,.,.,.,.,21.8,.,.,0.051076,.,.,.,.,22.1,21.78429866,21.94214933,0.051076,.,.,.,35.1,21.8,22.4,-0.14,-0.14,-0.57,0.12,.,0.006697013,.,0.006697013,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,22.3,8.79,15.545,38.36,88.6,63.48,22.2,9,15.6
2,322,32,1,1994,227,4:45 PM,0,2,.,2,.,.,.,.,.,.,.,1,0.65534,0.15,0.80534,.,23.6,.,.,.,.,23.5,.,.,0.145924,.,.,.,.,23.6,23.49034269,23.54517134,0.145924,.,.,.,27.6,23.3,24.3,-0.1,-0.1,-0.54,0.11,.,0.128847948,.,0.128847948,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,22.3,8.79,15.545,38.36,88.6,63.48,22.2,9,15.6
1,483,26,0,1994,227,5:00 PM,0,2,.,2,.,.,.,.,.,.,.,1,0.41454539,0.15,0.56454539,.,21.8,.,.,.,.,21.6,.,.,0.007569,.,.,.,.,21.8,21.59666424,21.69833212,0.007569,.,.,.,28.7,21.4,20.8,-0.33,-0.33,-1.57,0.55,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,22.3,8.79,15.545,38.36,88.6,63.48,22.2,9,15.6
2,216,28,1,1994,227,5:09 PM,-2,1,.,3,.,.,.,.,.,.,.,1,0.59192,0.15,0.74192,.,23,.,.,.,.,23,.,.,0.045796,.,.,.,.,23,23,23,0.045796,.,.,.,27,22.7,23.4,-0.14,-0.14,-0.71,0.16,.,0,.,0,.,2.9,.,1,0,1,0,0,0,.,.,.,.,.,.,.,.,22.3,8.79,15.545,38.36,88.6,63.48,22.2,9,15.6
