"A. G. Kwok. Winter, 1996.  Naturally Ventilated (NV) COOL SEASON School building study in Honolulu, Hawaii.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic Identifiers,,,,,,,Thermal Questionnaire,,,,,,,,,,,,,,,Indoor Climate Physical Obs,,,,,,,,,,,,,,Calculated Indices,,,,,,,,,,,,,,,,,,Personal Environmental Control,,,,,,,,,,,,,,,,,Outdoor Meteorological Data,,,,,,,,
E1,,15.33,1,1996,8,,-1,,1,2,,3,6,,,,,1.2,0.87,0.10,0.97,25.379,,,,,25.11566667,,,0.1377,,,,,,,,25.2352,,,,,65.77066667,25.7,29,0.58,1.06,0.85,0.2,,,,,,,,,,,,,,,,,,,,,,,,22.22222222,,,71.5,,,
E1,,15.50,1,1996,8,,-2,,1,2,,2,5,,,,,1.2,0.23,0.10,0.33,25.379,,,,,25.11566667,,,0.1377,,,,,,,,25.2352,,,,,65.77066667,25.4,23.4,-0.07,-0.07,-0.2,0.06,,,,,,,,,,,,,,,,,,,,,,,,22.22222222,,,71.5,,,
E1,,15.08,1,1996,8,,-1,,1,2,,2,3,,,,,1.2,0.29,0.10,0.39,25.379,,,,,25.11566667,,,0.1377,,,,,,,,25.2352,,,,,65.77066667,25.4,24,-0.04,-0.04,-0.06,0.05,,,,,,,,,,,,,,,,,,,,,,,,22.22222222,,,71.5,,,
E1,,15.83,1,1996,8,,0,,1,2,,2,5,,,,,1.2,0.32,0.10,0.42,25.379,,,,,25.11566667,,,0.1377,,,,,,,,25.2352,,,,,65.77066667,25.4,24.2,-0.03,-0.03,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,22.22222222,,,71.5,,,
E1,,14.25,1,1996,8,,-1,,1,2,,2,4,,,,,1.2,0.43,0.10,0.53,25.379,,,,,25.11566667,,,0.1377,,,,,,,,25.2352,,,,,65.77066667,25.4,25.2,0,0,0.23,0.06,,,,,,,,,,,,,,,,,,,,,,,,22.22222222,,,71.5,,,
E1,,15.50,0,1996,8,,-1.5,,1,2,,2,5,,,,,1.2,0.25,0.10,0.35,25.379,,,,,25.11566667,,,0.1377,,,,,,,,25.2352,,,,,65.77066667,25.4,23.6,-0.06,-0.06,-0.15,0.05,,,,,,,,,,,,,,,,,,,,,,,,22.22222222,,,71.5,,,
E1,,15.00,1,1996,8,,-2,,1,2,,2,6,,,,,1.2,0.25,0.10,0.35,25.379,,,,,25.11566667,,,0.1377,,,,,,,,25.2352,,,,,65.77066667,25.4,23.6,-0.06,-0.06,-0.15,0.05,,,,,,,,,,,,,,,,,,,,,,,,22.22222222,,,71.5,,,
E1,,14.83,1,1996,8,,-1,,1,1,,3,4,,,,,1.2,0.44,0.10,0.54,25.379,,,,,25.11566667,,,0.1377,,,,,,,,25.2352,,,,,65.77066667,25.4,25.3,0.01,0.06,0.24,0.06,,,,,,,,,,,,,,,,,,,,,,,,22.22222222,,,71.5,,,
E1,,14.50,0,1996,8,,-1,,1,1,,2,5,,,,,1.2,0.41,0.10,0.51,25.379,,,,,25.11566667,,,0.1377,,,,,,,,25.2352,,,,,65.77066667,25.4,25,0,0,0.19,0.06,,,,,,,,,,,,,,,,,,,,,,,,22.22222222,,,71.5,,,
E1,,16.92,0,1996,8,,1,,1,1,,3,5,,,,,1.2,0.44,0.10,0.54,25.379,,,,,25.11566667,,,0.1377,,,,,,,,25.2352,,,,,65.77066667,25.4,25.3,0.01,0.06,0.24,0.06,,,,,,,,,,,,,,,,,,,,,,,,22.22222222,,,71.5,,,
E1,,15.50,0,1996,8,,0.5,,1,1,,3,4,,,,,1.2,0.34,0.10,0.44,25.379,,,,,25.11566667,,,0.1377,,,,,,,,25.2352,,,,,65.77066667,25.4,24.4,-0.02,-0.02,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,22.22222222,,,71.5,,,
E1,,14.83,0,1996,8,,-1.1,,1,1,,3,4,,,,,1.2,0.79,0.10,0.89,25.379,,,,,25.11566667,,,0.1377,,,,,,,,25.2352,,,,,65.77066667,25.6,28.3,0.49,0.88,0.76,0.17,,,,,,,,,,,,,,,,,,,,,,,,22.22222222,,,71.5,,,
E1,,14.92,1,1996,8,,1,,1,1,,3,2,,,,,1.2,0.5,0.10,0.6,25.379,,,,,25.11566667,,,0.1377,,,,,,,,25.2352,,,,,65.77066667,25.4,25.9,0.12,0.21,0.35,0.08,,,,,,,,,,,,,,,,,,,,,,,,22.22222222,,,71.5,,,
E1,,14.33,1,1996,8,,0,,1,1,,3,4,,,,,1.2,0.27,0.10,0.37,25.379,,,,,25.11566667,,,0.1377,,,,,,,,25.2352,,,,,65.77066667,25.4,23.8,-0.05,-0.05,-0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,22.22222222,,,71.5,,,
E1,,14.33,0,1996,8,,1.5,,2,1,,3,2,,,,,1.2,0.25,0.10,0.35,25.379,,,,,25.11566667,,,0.1377,,,,,,,,25.2352,,,,,65.77066667,25.4,23.6,-0.06,-0.06,-0.15,0.05,,,,,,,,,,,,,,,,,,,,,,,,22.22222222,,,71.5,,,
E1,,17.67,1,1996,8,,0,,1,3,,1,4,,,,,1.2,0.25,0.10,0.35,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,24.7,-0.01,-0.01,0.07,0.05,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.75,1,1996,8,,-2,,2,3,,2,3,,,,,1.2,0.29,0.10,0.39,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,25.1,0,0,0.16,0.06,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,15.83,1,1996,8,,-2,,1,2,,2,5,,,,,1.2,0.33,0.10,0.43,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,25.4,0.07,0.14,0.25,0.06,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.92,0,1996,8,,-1.9,,1,2,,2,6,,,,,1.2,0.29,0.10,0.39,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,25.1,0,0,0.16,0.06,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.17,0,1996,8,,-1.5,,1,2,,2,5,,,,,1.2,0.47,0.10,0.57,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,26.7,0.29,0.47,0.53,0.11,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.33,1,1996,8,,-1,,1,2,,2,5,,,,,1.2,0.38,0.10,0.48,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,25.9,0.16,0.26,0.36,0.08,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,16.50,0,1996,8,,0,,1,2,,2,6,,,,,1.2,0.45,0.10,0.55,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,26.5,0.27,0.42,0.49,0.1,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.42,0,1996,8,,-1.5,,1,2,,3,4,,,,,1.2,0.27,0.10,0.37,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,24.9,0,0,0.12,0.05,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.42,0,1996,8,,-1,,1,2,,2,6,,,,,1.2,0.52,0.10,0.62,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,27.1,0.36,0.59,0.61,0.13,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.08,1,1996,8,,-1,,1,2,,2,5,,,,,1.2,0.25,0.10,0.35,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,24.7,-0.01,-0.01,0.07,0.05,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,18.50,0,1996,8,,0,,1,2,,3,5,,,,,1.2,0.43,0.10,0.53,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,26.3,0.24,0.38,0.45,0.09,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.08,1,1996,8,,0,,1,2,,3,5,,,,,1.2,0.61,0.10,0.71,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,27.9,0.47,0.8,0.75,0.17,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.08,1,1996,8,,-2,,1,2,,2,6,,,,,1.2,0.41,0.10,0.51,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,26.2,0.21,0.33,0.41,0.09,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.33,0,1996,8,,-1,,1,2,,3,5,,,,,1.2,0.3,0.10,0.4,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,25.2,0.02,0.06,0.18,0.06,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.83,0,1996,8,,0,,1,1,,3,6,,,,,1.2,0.25,0.10,0.35,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,24.7,-0.01,-0.01,0.07,0.05,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.17,0,1996,8,,0,,1,1,,3,5,,,,,1.2,0.47,0.10,0.57,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,26.7,0.29,0.47,0.53,0.11,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.83,0,1996,8,,1,,2,1,,3,3,,,,,1.2,0.27,0.10,0.37,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,24.9,0,0,0.12,0.05,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.33,0,1996,8,,-1,,1,1,,3,3,,,,,1.2,0.27,0.10,0.37,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,24.9,0,0,0.12,0.05,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.58,1,1996,8,,0,,1,1,,2,5,,,,,1.2,0.53,0.10,0.63,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,27.2,0.37,0.61,0.63,0.13,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.83,1,1996,8,,1,,1,1,,3,5,,,,,1.2,0.59,0.10,0.69,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,27.7,0.45,0.75,0.72,0.16,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.42,0,1996,8,,-1,,1,1,,2,4,,,,,1.2,0.25,0.10,0.35,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,24.7,-0.01,-0.01,0.07,0.05,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.25,0,1996,8,,-1,,1,1,,2,3,,,,,1.2,0.7,0.10,0.8,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.9,28.6,0.57,1.01,0.87,0.21,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.25,0,1996,8,,0,,1,1,,2,5,,,,,1.2,0.27,0.10,0.37,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,24.9,0,0,0.12,0.05,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.25,0,1996,8,,1,,1,1,,3,3,,,,,1.2,0.34,0.10,0.44,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,25.5,0.09,0.16,0.27,0.07,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,17.25,1,1996,8,,0.3,,1,1,,2,5,,,,,1.2,0.38,0.10,0.48,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,25.9,0.16,0.26,0.36,0.08,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,18.00,1,1996,8,,0.3,,1,1,,3,4,,,,,1.2,0.45,0.10,0.55,26.66333333,,,,,26.435,,,0.2420,,,,,,,,26.5342,,,,,63.086,26.8,26.5,0.27,0.42,0.49,0.1,,,,,,,,,,,,,,,,,,,,,,,,25.55555556,,,71.5,,,
E1,,14.25,0,1996,8,,-1,,1,3,,2,4,,,,,1.2,0.27,0.10,0.37,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,24.8,-0.01,-0.01,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,15.50,1,1996,8,,-2,,2,3,,2,4,,,,,1.2,0.54,0.10,0.64,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,27.2,0.36,0.6,0.59,0.12,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,17.17,0,1996,8,,-2,,1,3,,1,4,,,,,1.2,0.68,0.10,0.78,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.6,28.4,0.52,0.93,0.79,0.18,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,15.83,1,1996,8,,-3,,1,3,,1,4,,,,,1.2,0.61,0.10,0.71,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,27.8,0.45,0.76,0.69,0.15,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,16.25,1,1996,8,,-0.5,,1,2,,2,3,,,,,1.2,0.33,0.10,0.43,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,25.3,0.05,0.1,0.19,0.06,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,17.42,1,1996,8,,-1,,1,2,,2,5,,,,,1.2,0.33,0.10,0.43,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,25.3,0.05,0.1,0.19,0.06,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,15.33,1,1996,8,,-2,,1,2,,2,5,,,,,1.2,0.25,0.10,0.35,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,24.6,-0.01,-0.01,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,14.00,1,1996,8,,-2.3,,1,2,,2,5,,,,,1.2,0.41,0.10,0.51,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,26.1,0.18,0.3,0.35,0.08,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,15.75,1,1996,8,,-1,,1,2,,2,5,,,,,1.2,0.55,0.10,0.65,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,27.3,0.37,0.62,0.6,0.13,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,16.08,1,1996,8,,-1,,1,2,,3,4,,,,,1.2,0.34,0.10,0.44,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,25.4,0.06,0.13,0.21,0.06,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,15.17,0,1996,8,,2,,1,2,,1,4,,,,,1.2,0.29,0.10,0.39,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,25,0,0,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,15.92,0,1996,8,,-1.5,,1,2,,2,4,,,,,1.2,0.27,0.10,0.37,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,24.8,-0.01,-0.01,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,14.67,1,1996,8,,-1,,1,2,,3,4,,,,,1.2,0.68,0.10,0.78,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.6,28.4,0.52,0.93,0.79,0.18,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,14.25,1,1996,8,,-2,,1,2,,2,6,,,,,1.2,0.27,0.10,0.37,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,24.8,-0.01,-0.01,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,14.58,0,1996,8,,-1.9,,1,2,,3,4,,,,,1.2,0.25,0.10,0.35,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,24.6,-0.01,-0.01,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,15.25,0,1996,8,,-0.7,,1,2,,2,2,,,,,1.2,0.25,0.10,0.35,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,24.6,-0.01,-0.01,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,14.00,1,1996,8,,-1,,1,2,,2,5,,,,,1.2,0.25,0.10,0.35,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,24.6,-0.01,-0.01,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,16.75,1,1996,8,,-1,,1,2,,2,5,,,,,1.2,0.6,0.10,0.7,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,27.7,0.43,0.74,0.67,0.15,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,16.00,1,1996,8,,-1,,1,2,,2,5,,,,,1.2,0.25,0.10,0.35,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,24.6,-0.01,-0.01,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,14.33,1,1996,8,,-2.5,,1,2,,2,5,,,,,1.2,0.43,0.10,0.53,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,26.2,0.21,0.34,0.39,0.08,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,15.08,1,1996,8,,-0.5,,1,2,,2,1,,,,,1.2,0.52,0.10,0.62,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,27,0.34,0.55,0.55,0.11,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,14.25,0,1996,8,,-2,,1,2,,3,4,,,,,1.2,0.58,0.10,0.68,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,27.5,0.41,0.69,0.65,0.14,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,16.50,1,1996,8,,-1.5,,1,2,,2,1,,,,,1.2,0.52,0.10,0.62,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,27,0.34,0.55,0.55,0.11,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,17.00,1,1996,8,,-2,,1,2,,2,5,,,,,1.2,0.56,0.10,0.66,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,27.4,0.39,0.65,0.62,0.13,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,16.17,1,1996,8,,-2,,1,2,,2,6,,,,,1.2,0.45,0.10,0.55,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,26.4,0.24,0.39,0.43,0.09,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,26.75,1,1996,8,,0,,1,2,,3,5,,,,,1.2,0.42,0.10,0.52,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,26.2,0.2,0.32,0.37,0.08,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,15.08,0,1996,8,,-1,,1,1,,2,5,,,,,1.2,0.53,0.10,0.63,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,27.1,0.35,0.58,0.57,0.12,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,15.08,0,1996,8,,0.5,,1,1,,3,3,,,,,1.2,0.25,0.10,0.35,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,24.6,-0.01,-0.01,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,16.08,1,1996,8,,0.5,,1,1,,3,3,,,,,1.2,0.55,0.10,0.65,26.392,,,,,26.256,,,0.2154,,,,,,,,26.3153,,,,,62.962,26.5,27.3,0.37,0.62,0.6,0.13,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,16.17,0,1996,8,,-1.5,,1,3,,1,4,,,,,1.2,0.27,0.10,0.37,26.8644,,,,,26.7592,,,0.4177,,,,,,,,26.8019,,,,,61.6326,27,24,-0.03,-0.03,-0.06,0.05,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,16.42,1,1996,8,,-2,,1,2,,2,5,,,,,1.2,0.25,0.10,0.35,26.8644,,,,,26.7592,,,0.4177,,,,,,,,26.8019,,,,,61.6326,27,23.8,-0.04,-0.04,-0.12,0.05,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,16.33,1,1996,8,,-2,,1,2,,1,5,,,,,1.2,0.54,0.10,0.64,26.8644,,,,,26.7592,,,0.4177,,,,,,,,26.8019,,,,,61.6326,27,26.4,0.26,0.42,0.56,0.12,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,17.50,1,1996,8,,1,,1,2,,3,5,,,,,1.2,0.8,0.10,0.9,26.8644,,,,,26.7592,,,0.4177,,,,,,,,26.8019,,,,,61.6326,27.1,28.5,0.57,1.05,0.95,0.24,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,16.92,0,1996,8,,-0.5,,1,2,,3,4,,,,,1.2,0.41,0.10,0.51,26.8644,,,,,26.7592,,,0.4177,,,,,,,,26.8019,,,,,61.6326,27,25.2,0.05,0.11,0.3,0.07,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,16.42,1,1996,8,,-1,,1,2,,2,5,,,,,1.2,0.44,0.10,0.54,26.8644,,,,,26.7592,,,0.4177,,,,,,,,26.8019,,,,,61.6326,27,25.5,0.11,0.18,0.36,0.08,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,16.42,0,1996,8,,0,,1,2,,2,4,,,,,1.2,0.44,0.10,0.54,26.8644,,,,,26.7592,,,0.4177,,,,,,,,26.8019,,,,,61.6326,27,25.5,0.11,0.18,0.36,0.08,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
E1,,17.25,1,1996,8,,-0.5,,1,2,,2,4,,,,,1.2,0.21,0.10,0.31,26.8644,,,,,26.7592,,,0.4177,,,,,,,,26.8019,,,,,61.6326,27,23.5,-0.06,-0.06,-0.24,0.06,,,,,,,,,,,,,,,,,,,,,,,,28.33333333,,,71.5,,,
