BLCODE,SUB,AGE,SEX,YEAR,DAY,TIME,ASH,PRXY_TSA,TSA,MCI,VENT,AVM,COMF,ACT10,ACT20,ACT30,ACT60,MET,CLO,UPHOLST,INSUL,TA_H,TA_M,TA_L,DEWPT,PRTA-B,TG_H,TG_M,TG_L,VEL_H,VEL_M,VEL_L,TURB_H,TURB_M,TURB_L,TAAV,TRAV,TOP,VELAV,VELMAX,TUAV,PA,RH,ET,SET,TSENS,DISC,PMV,PPD,PD_H,PD_M,PD_L,PD_MAX,PCC,PCC_AG,PCS,PCEC1,PCEC2,PCEC3,PCEC4,PCEC5,PCEC6,PCEC7,PCED1,PCED2,PCED3,PCED4,PCED5,PCED6,PCED7,day15_ta,day06_ta,dayav_ta,day15_rh,day06_rh,dayav_rh,day15_et,day06_et,dayav_et
5,1,.,1,1993,194,08:00,1,2,2,2,.,.,.,.,.,.,.,1.4,0.39,0.15,0.39,.,27.50,.,.,.,.,27.50,.,.,0.00,.,.,.,.,27.50,27.5,27.5,0.00,.,.,.,25.00,26.7,25.4,0.17,0.16,0.75,0.17,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31,22.7,26.85
5,1,.,1,1993,194,09:00,1,2,2,2,.,.,.,.,.,.,.,2,0.39,0.15,0.39,.,28.00,.,.,.,.,28.75,.,.,0.33,.,.,.,.,28.00,28.86240394,28.43120197,0.33,.,.,.,10.90,26.3,26,0.49,0.51,1.23,0.37,.,0.220203453,.,0.220203453,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,30.8,22.9,26.85
5,1,.,1,1993,194,10:00,2,1,1,1,.,.,.,.,.,.,.,2,0.39,0.15,0.39,.,29.00,.,.,.,.,29.00,.,.,0.22,.,.,.,.,29.00,29,29,0.22,.,.,.,23.40,27.3,26.9,0.7,0.75,1.52,0.52,.,0.103472271,.,0.103472271,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,30.8,22.9,26.85
5,1,.,1,1993,194,11:00,2,1,1,1,.,.,.,.,.,.,.,3.8,0.39,0.15,0.39,.,29.75,.,.,.,.,30.75,.,.,0.22,.,.,.,.,29.75,30.86328628,30.30664314,0.22,.,.,.,24.00,27,29.9,1.55,2.48,3.61,1,.,0.08795143,.,0.08795143,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,30.4,23.3,26.85
5,1,.,1,1993,194,12:00,2,1,1,1,.,.,.,.,.,.,.,1.2,0.39,0.15,0.54,.,31.00,.,.,.,.,30.75,.,.,0.73,.,.,.,.,31.00,30.69108262,30.84554131,0.73,.,.,.,23.00,29.6,27,0.58,0.58,1.4,0.45,.,0.32808157,.,0.32808157,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31.1,22.7,26.9
5,1,.,1,1993,194,13:00,2,1,1,1,.,.,.,.,.,.,.,2,0.39,0.15,0.39,.,30.50,.,.,.,.,30.25,.,.,0.00,.,.,.,.,30.50,30.25,30.375,0.00,.,.,.,2.00,27.3,27,0.88,0.68,1.74,0.64,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,30.8,22.9,26.85
5,1,.,1,1993,194,14:00,2,1,1,1,.,.,.,.,.,.,.,2,0.39,0.15,0.39,.,31.50,.,.,.,.,30.75,.,.,0.33,.,.,.,.,31.50,30.63968012,31.06984006,0.33,.,.,.,23.00,28.9,28.5,1.08,1.25,1.99,0.77,.,0.091751439,.,0.091751439,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,30.8,22.9,26.85
5,1,.,1,1993,194,15:00,2,1,1,1,.,.,.,.,.,.,.,2,0.39,0.15,0.39,.,30.75,.,.,.,.,30.50,.,.,0.00,.,.,.,.,30.75,30.5,30.625,0.00,.,.,.,23.00,28.6,28.2,1.09,1.01,1.94,0.74,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,30.8,22.9,26.85
5,1,.,1,1993,194,16:00,2,1,1,1,.,.,.,.,.,.,.,1.2,0.39,0.15,0.54,.,31.00,.,.,.,.,31.00,.,.,0.33,.,.,.,.,31.00,31,31,0.33,.,.,.,8.28,28.9,27.8,0.75,0.68,1.39,0.45,.,0.110101727,.,0.110101727,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31,22.7,26.85
5,1,.,1,1993,194,17:00,2,1,1,1,.,.,.,.,.,.,.,1.4,0.39,0.15,0.39,.,30.75,.,.,.,.,30.50,.,.,0.33,.,.,.,.,30.75,30.46314913,30.60657456,0.33,.,.,.,8.28,28.6,27.1,0.65,0.58,1.31,0.41,.,0.119276871,.,0.119276871,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31,22.7,26.85
5,1,.,1,1993,194,18:00,2,1,1,1,.,.,.,.,.,.,.,2,0.39,0.15,0.39,.,33.25,.,.,.,.,33.25,.,.,0.46,.,.,.,.,33.25,33.25,33.25,0.46,.,.,.,22.40,30.5,29.9,1.44,1.77,2.52,0.94,.,0.042345174,.,0.042345174,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,30.8,22.9,26.85
5,1,.,1,1993,194,19:00,1,2,1,1,.,.,.,.,.,.,.,3.8,0.39,0.15,0.39,.,30.75,.,.,.,.,31.50,.,.,0.46,.,.,.,.,30.75,31.63229071,31.19114536,0.46,.,.,.,24.60,27.7,30.5,1.62,3.08,3.83,1,.,0.183495754,.,0.183495754,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,30.4,23.3,26.85
5,1,.,1,1993,194,20:00,1,2,1,1,.,.,.,.,.,.,.,1.4,0.39,0.15,0.39,.,29.50,.,.,.,.,29.75,.,.,0.10,.,.,.,.,29.50,29.76858003,29.63429001,0.10,.,.,.,24.81,28.4,27.1,0.65,0.56,1.33,0.42,.,0.034824974,.,0.034824974,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31,22.7,26.85
5,1,.,1,1993,194,21:00,1,2,2,1,.,.,.,.,.,.,.,2,0.39,0.15,0.39,.,29.00,.,.,.,.,30.00,.,.,0.46,.,.,.,.,29.00,30.17897828,29.58948914,0.46,.,.,.,29.00,28,27.6,0.78,1,1.56,0.54,.,0.28230116,.,0.28230116,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,30.8,22.9,26.85
5,1,.,1,1993,194,22:00,1,2,1,1,.,.,.,.,.,.,.,1.4,0.39,0.15,0.39,.,28.75,.,.,.,.,30.25,.,.,0.59,.,.,.,.,28.75,30.56169467,29.65584733,0.59,.,.,.,29.00,28.6,25.8,0.33,0.33,0.92,0.23,.,0.42253387,.,0.42253387,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31.1,22.7,26.9
5,1,.,1,1993,194,23:00,1,2,2,2,.,.,.,.,.,.,.,1.2,0.39,0.15,0.54,.,28.00,.,.,.,.,30.00,.,.,0.73,.,.,.,.,28.00,30.47359812,29.23679906,0.73,.,.,.,14.32,27.9,25.4,0.11,0.12,0.49,0.1,.,0.656163139,.,0.656163139,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31.1,22.7,26.9
5,1,.,1,1993,195,07:00,1,2,2,2,.,.,.,.,.,.,.,0.8,0.39,0.15,0.54,.,26.00,.,.,.,.,26.00,.,.,0.00,.,.,.,.,26.00,26,26,0.00,.,.,.,30.40,25.7,24.5,-0.2,-0.2,-1.22,0.36,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31.2,22.7,26.95
5,1,.,1,1993,195,08:00,1,2,2,2,.,.,.,.,.,.,.,1,0.39,0.15,0.54,.,26.00,.,.,.,.,26.00,.,.,0.00,.,.,.,.,26.00,26,26,0.00,.,.,.,32.60,25.8,25.1,-0.05,-0.05,-0.1,0.05,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31.1,22.7,26.9
5,1,.,1,1993,195,09:00,1,2,2,2,.,.,.,.,.,.,.,1.4,0.39,0.15,0.39,.,27.25,.,.,.,.,26.75,.,.,0.59,.,.,.,.,27.25,26.64219552,26.94609776,0.59,.,.,.,33.00,26.6,23.8,-0.02,-0.02,0.14,0.05,.,0.543257833,.,0.543257833,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31.1,22.7,26.9
5,1,.,1,1993,195,10:00,1,2,2,2,.,.,.,.,.,.,.,1.2,0.39,0.15,0.54,.,29.50,.,.,.,.,36.00,.,.,0.59,.,.,.,.,29.50,37.27077838,33.38538919,0.59,.,.,.,14.32,30.5,28.4,0.94,0.85,1.73,0.63,.,0.362171889,.,0.362171889,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31.1,22.7,26.9
5,1,.,1,1993,195,11:00,1,2,2,2,.,.,.,.,.,.,.,3.8,0.39,0.15,0.39,.,26.25,.,.,.,.,28.50,.,.,0.73,.,.,.,.,26.25,29.04060322,27.64530161,0.73,.,.,.,31.00,25.2,28.5,0.97,2.12,2.9,0.99,.,0.847544055,.,0.847544055,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,30.4,23.3,26.85
5,1,.,1,1993,195,12:00,.,.,.,2,.,.,.,.,.,.,.,3.8,0.39,0.15,0.39,.,27.00,.,.,.,.,27.25,.,.,0.73,.,.,.,.,27.00,27.31096557,27.15548278,0.73,.,.,.,13.92,23.9,27.5,0.87,1.63,2.8,0.98,.,0.765523663,.,0.765523663,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,30.4,23.3,26.85
5,1,.,1,1993,195,13:00,2,1,1,1,.,.,.,.,.,.,.,1.4,0.39,0.15,0.39,.,30.75,.,.,.,.,31.00,.,.,0.46,.,.,.,.,30.75,31.04433403,30.89716702,0.46,.,.,.,19.08,29.3,27,0.65,0.61,1.42,0.47,.,0.183495754,.,0.183495754,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31,22.7,26.85
5,1,.,1,1993,195,14:00,2,1,1,1,.,.,.,.,.,.,.,3.8,0.39,0.15,0.39,.,26.50,.,.,.,.,28.00,.,.,0.73,.,.,.,.,26.50,28.36252103,27.43126052,0.73,.,.,.,28.00,25,28.3,0.95,2.02,2.88,0.98,.,0.820203924,.,0.820203924,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,30.4,23.3,26.85
5,1,.,1,1993,195,15:00,1,2,2,2,.,.,.,.,.,.,.,1.4,0.39,0.15,0.39,.,26.75,.,.,.,.,27.75,.,.,0.59,.,.,.,.,26.75,27.9631236,27.3565618,0.59,.,.,.,27.00,26.7,24,-0.02,-0.02,0.12,0.05,.,0.583499154,.,0.583499154,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31.1,22.7,26.9
5,1,.,1,1993,195,16:00,1,2,2,2,.,.,.,.,.,.,.,1.2,0.39,0.15,0.54,.,27.75,.,.,.,.,28.75,.,.,0.46,.,.,.,.,27.75,28.93120908,28.34060454,0.46,.,.,.,28.00,27.6,25.8,0.21,0.23,0.53,0.11,.,0.35287645,.,0.35287645,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31.1,22.7,26.9
5,1,.,1,1993,195,17:00,1,2,2,2,.,.,.,.,.,.,.,1.2,0.39,0.15,0.54,.,28.50,.,.,.,.,31.75,.,.,0.00,.,.,.,.,28.50,31.75,30.125,0.00,.,.,.,26.40,28.9,28.7,0.89,0.86,1.46,0.48,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31,22.7,26.85
5,1,.,1,1993,195,18:00,0,2,2,2,.,.,.,.,.,.,.,2,0.39,0.15,0.39,.,28.25,.,.,.,.,29.25,.,.,0.22,.,.,.,.,28.25,29.36498002,28.80749001,0.22,.,.,.,26.60,27.3,26.9,0.67,0.74,1.49,0.5,.,0.118993111,.,0.118993111,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,30.8,22.9,26.85
5,1,.,1,1993,195,19:00,0,2,2,2,.,.,.,.,.,.,.,1.2,0.39,0.15,0.54,.,28.00,.,.,.,.,28.25,.,.,0.22,.,.,.,.,28.00,28.27904458,28.13952229,0.22,.,.,.,26.00,27.3,26.9,0.42,0.48,0.7,0.15,.,0.124166725,.,0.124166725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31,22.7,26.85
5,1,.,1,1993,195,20:00,0,2,2,2,.,.,.,.,.,.,.,1.2,0.39,0.15,0.54,.,24.75,.,.,.,.,23.75,.,.,1.63,.,.,.,.,24.75,23.33936191,24.04468096,1.63,.,.,.,39.00,24.2,20.2,-0.29,-0.29,-1.32,0.41,.,3.348563683,.,3.348563683,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31.2,22.7,26.95
5,1,.,1,1993,195,21:00,-1,2,2,2,.,.,.,.,.,.,.,1.2,0.39,0.15,0.54,.,27.25,.,.,.,.,27.25,.,.,0.10,.,.,.,.,27.25,27.25,27.25,0.10,.,.,.,37.60,26.9,26.6,0.35,0.39,0.73,0.16,.,0.052237462,.,0.052237462,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31,22.7,26.85
5,1,.,1,1993,195,22:00,0,2,2,2,.,.,.,.,.,.,.,1.2,0.39,0.15,0.54,.,29.75,.,.,.,.,28.75,.,.,0.10,.,.,.,.,29.75,28.67490361,29.21245181,0.10,.,.,.,34.00,28.5,28.2,0.74,0.79,1.27,0.39,.,0.032890254,.,0.032890254,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31,22.7,26.85
5,1,.,1,1993,195,23:00,0,2,2,2,.,.,.,.,.,.,.,1.4,0.39,0.15,0.39,.,28.00,.,.,.,.,29.50,.,.,0.00,.,.,.,.,28.00,29.5,28.75,0.00,.,.,.,32.60,28,26.7,0.49,0.45,1.15,0.33,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31,22.7,26.85
5,1,.,1,1993,196,07:00,0,2,2,2,.,.,.,.,.,.,.,0.8,0.39,0.15,0.54,.,25.00,.,.,.,.,25.50,.,.,0.00,.,.,.,.,25.00,25.5,25.25,0.00,.,.,.,43.00,25.2,23.9,-0.24,-0.24,-1.42,0.47,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31.2,22.7,26.95
5,1,.,1,1993,196,08:00,0,2,2,2,.,.,.,.,.,.,.,1,0.39,0.15,0.54,.,25.00,.,.,.,.,25.50,.,.,0.00,.,.,.,.,25.00,25.5,25.25,0.00,.,.,.,41.79,25.2,24.5,-0.08,-0.08,-0.29,0.07,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31.1,22.7,26.9
5,1,.,1,1993,196,09:00,0,2,2,2,.,.,.,.,.,.,.,1.4,0.39,0.15,0.39,.,23.00,.,.,.,.,24.00,.,.,0.33,.,.,.,.,23.00,24.15714145,23.57857072,0.33,.,.,.,35.60,23.4,21.9,-0.12,-0.12,-0.82,0.19,.,0.403706331,.,0.403706331,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31,22.7,26.85
5,1,.,1,1993,196,10:00,1,2,2,1,.,.,.,.,.,.,.,3.8,0.39,0.15,0.39,.,28.00,.,.,.,.,28.00,.,.,0.46,.,.,.,.,28.00,28,28,0.46,.,.,.,34.00,26.3,29.3,1.17,2.45,3.19,1,.,0.338761392,.,0.338761392,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,30.4,23.3,26.85
5,1,.,1,1993,196,11:00,0,2,2,2,.,.,.,.,.,.,.,1.4,0.39,0.15,0.39,.,26.50,.,.,.,.,26.75,.,.,0.73,.,.,.,.,26.50,26.81127104,26.65563552,0.73,.,.,.,33.00,26.3,23.2,-0.05,-0.05,-0.14,0.05,.,0.820203924,.,0.820203924,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31.1,22.7,26.9
5,1,.,1,1993,196,12:00,1,2,2,2,.,.,.,.,.,.,.,2,0.39,0.15,0.39,.,30.00,.,.,.,.,29.50,.,.,0.73,.,.,.,.,30.00,29.38066253,29.69033127,0.73,.,.,.,17.56,27.8,26.4,0.63,0.72,1.54,0.53,.,0.437442093,.,0.437442093,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,30.9,22.8,26.85
5,1,.,1,1993,196,13:00,0,2,2,2,.,.,.,.,.,.,.,1.4,0.39,0.15,0.39,.,26.75,.,.,.,.,28.00,.,.,0.22,.,.,.,.,26.75,28.14550059,27.4477503,0.22,.,.,.,16.75,26.5,25.2,0.1,0.11,0.44,0.09,.,0.150034792,.,0.150034792,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31,22.7,26.85
5,1,.,1,1993,196,14:00,0,2,2,2,.,.,.,.,.,.,.,1.2,0.39,0.15,0.54,.,28.00,.,.,.,.,28.50,.,.,0.59,.,.,.,.,28.00,28.60582529,28.30291265,0.59,.,.,.,38.00,27.9,25.6,0.18,0.22,0.55,0.11,.,0.482895851,.,0.482895851,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31.1,22.7,26.9
5,1,.,1,1993,196,15:00,0,2,2,2,.,.,.,.,.,.,.,1.2,0.39,0.15,0.54,.,29.25,.,.,.,.,29.50,.,.,0.10,.,.,.,.,29.25,29.51862612,29.38431306,0.10,.,.,.,39.60,28.9,28.6,0.8,0.9,1.37,0.44,.,0.036759695,.,0.036759695,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31,22.7,26.85
5,1,.,1,1993,196,16:00,0,2,2,2,.,.,.,.,.,.,.,1.2,0.39,0.15,0.54,.,28.75,.,.,.,.,29.75,.,.,0.33,.,.,.,.,28.75,29.89836555,29.32418277,0.33,.,.,.,41.40,28.9,27.7,0.6,0.73,1.09,0.3,.,0.192678022,.,0.192678022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31,22.7,26.85
5,1,.,1,1993,196,17:00,0,2,2,2,.,.,.,.,.,.,.,2,0.39,0.15,0.39,.,28.75,.,.,.,.,28.00,.,.,0.59,.,.,.,.,28.75,27.84025857,28.29512928,0.59,.,.,.,24.44,26.9,26.2,0.5,0.62,1.25,0.38,.,0.42253387,.,0.42253387,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,30.8,22.8,26.8
5,1,.,1,1993,196,18:00,1,2,2,2,.,.,.,.,.,.,.,2,0.39,0.15,0.39,.,29.00,.,.,.,.,27.75,.,.,0.10,.,.,.,.,29.00,27.65518059,28.3275903,0.10,.,.,.,36.00,27.6,27.2,0.72,0.77,1.56,0.54,.,0.038694416,.,0.038694416,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,30.8,22.9,26.85
5,1,.,1,1993,196,19:00,1,2,2,2,.,.,.,.,.,.,.,0.8,0.39,0.15,0.54,.,27.00,.,.,.,.,27.00,.,.,0.00,.,.,.,.,27.00,27,27,0.00,.,.,.,36.60,26.8,25.7,-0.11,-0.11,-0.68,0.15,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31.2,22.7,26.95
5,1,.,1,1993,196,20:00,1,2,2,2,.,.,.,.,.,.,.,0.8,0.39,0.15,0.54,.,26.50,.,.,.,.,26.50,.,.,0.00,.,.,.,.,26.50,26.5,26.5,0.00,.,.,.,38.00,26.3,25.1,-0.15,-0.15,-0.9,0.22,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.55555556,22.55555556,27.05555556,41.9,59.8,50.85,31.2,22.7,26.95
