BLCODE,SUB,AGE,SEX,YEAR,DAY,TIME,ASH,PRXY_TSA,TSA,MCI,VENT,AVM,COMF,ACT10,ACT20,ACT30,ACT60,MET,CLO,UPHOLST,INSUL,TA_H,TA_M,TA_L,DEWPT,PRTA-B,TG_H,TG_M,TG_L,VEL_H,VEL_M,VEL_L,TURB_H,TURB_M,TURB_L,TAAV,TRAV,TOP,VELAV,VELMAX,TUAV,PA,RH,ET,SET,TSENS,DISC,PMV,PPD,PD_H,PD_M,PD_L,PD_MAX,PCC,PCC_AG,PCS,PCEC1,PCEC2,PCEC3,PCEC4,PCEC5,PCEC6,PCEC7,PCED1,PCED2,PCED3,PCED4,PCED5,PCED6,PCED7,day15_ta,day06_ta,dayav_ta,day15_rh,day06_rh,dayav_rh,day15_et,day06_et,dayav_et
3,1,30,0,1994,3,09:00,0,2,.,3,.,.,.,.,.,.,.,0.887372014,0.94388211,0.15,1.09388211,.,18.3,.,.,.,.,18.2,.,.,0.000286506,.,.,.,.,18.3,18.19975782,18.24987891,0.000286506,.,.,1.440644107,68.5,18.4,21.2,-0.36,-0.36,-1.63,0.58,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,7,13.5,40.5,99,69.75,19.9,7.2,13.55,,,,,0,18.3,18.19975782,18.24987891,18.4,21.2,-0.36,-1.63
3,1,30,0,1994,3,09:55,0,2,.,3,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,18.3,.,.,.,.,18.5,.,.,0.001111616,.,.,.,.,18.3,18.50108923,18.40054461,0.001111616,.,.,1.480603578,70.4,18.6,21.8,-0.23,-0.23,-1.01,0.27,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,7,13.5,40.5,99,69.75,19.9,7.2,13.55,,,,,0,18.3,18.50108923,18.40054461,18.6,21.8,-0.23,-1.01
3,1,30,0,1994,3,11:10,0,2,.,2,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,18.8,.,.,.,.,18.5,.,.,0.002632653,.,.,.,.,18.8,18.49725918,18.64862959,0.002632653,.,.,1.56897768,72.3,18.8,22.1,-0.21,-0.21,-0.93,0.23,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,7,13.5,40.5,99,69.75,19.9,7.2,13.55,,,,,0,18.8,18.49725918,18.64862959,18.8,22.1,-0.21,-0.93
3,1,30,0,1994,3,12:07,0,2,.,2,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,19.3,.,.,.,.,18.9,.,.,0.004729759,.,.,.,.,19.3,18.89482744,19.09741372,0.004729759,.,.,1.643362347,73.4,19.3,22.5,-0.18,-0.18,-0.81,0.19,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,7,13.5,40.5,99,69.75,19.9,7.2,13.55,,,,,0,19.3,18.89482744,19.09741372,19.3,22.5,-0.18,-0.81
3,1,30,0,1994,3,13:15,0,2,.,2,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,19.3,.,.,.,.,19.2,.,.,0.000286506,.,.,.,.,19.3,19.1997603,19.24988015,0.000286506,.,.,1.618734301,72.3,19.4,22.6,-0.17,-0.17,-0.78,0.18,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,7,13.5,40.5,99,69.75,19.9,7.2,13.55,,,,,0,19.3,19.1997603,19.24988015,19.4,22.6,-0.17,-0.78
3,1,30,0,1994,3,14:12,0,2,.,2,.,.,.,.,.,.,.,0.887372014,0.94388211,0.15,1.09388211,.,19.3,.,.,.,.,19.2,.,.,0.000286506,.,.,.,.,19.3,19.1997603,19.24988015,0.000286506,.,.,1.576194949,70.4,19.4,22.1,-0.28,-0.28,-1.34,0.42,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,7,13.5,40.5,99,69.75,19.9,7.2,13.55,,,,,0,19.3,19.1997603,19.24988015,19.4,22.1,-0.28,-1.34
3,1,30,0,1994,3,15:00,0,2,.,2,.,.,.,.,.,.,.,0.887372014,0.94388211,0.15,1.09388211,.,19.3,.,.,.,.,19.2,.,.,0.000286506,.,.,.,.,19.3,19.1997603,19.24988015,0.000286506,.,.,1.551566903,69.3,19.4,22.1,-0.28,-0.28,-1.34,0.43,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,7,13.5,40.5,99,69.75,19.9,7.2,13.55,,,,,0,19.3,19.1997603,19.24988015,19.4,22.1,-0.28,-1.34
3,1,30,0,1994,3,16:10,0,2,.,2,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,19.3,.,.,.,.,19.2,.,.,0.000286506,.,.,.,.,19.3,19.1997603,19.24988015,0.000286506,.,.,1.533655596,68.5,19.4,22.6,-0.18,-0.18,-0.8,0.18,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,7,13.5,40.5,99,69.75,19.9,7.2,13.55,,,,,0,19.3,19.1997603,19.24988015,19.4,22.6,-0.18,-0.8
3,1,30,0,1994,3,17:10,0,2,.,2,.,.,.,.,.,.,.,1.877133106,0.94388211,0.15,0.94388211,.,19.3,.,.,.,.,19.2,.,.,0.000286506,.,.,.,.,19.3,19.1997603,19.24988015,0.000286506,.,.,1.533655596,68.5,20,26.3,0.06,0.19,0.53,0.11,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,7,13.5,40.5,99,69.75,19.7,7.2,13.45,,,,,0,19.3,19.1997603,19.24988015,20,26.3,0.06,0.53
3,1,30,0,1994,3,18:08,0,2,.,2,.,.,.,.,.,.,.,1.877133106,0.94388211,0.15,0.94388211,.,19.8,.,.,.,.,19.5,.,.,0.010871262,.,.,.,.,19.8,19.49364729,19.64682365,0.010871262,.,.,1.572859662,68.1,20.4,26.7,0.12,0.3,0.58,0.12,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,7,13.5,40.5,99,69.75,19.7,7.2,13.45,,,,,0,19.8,19.49364729,19.64682365,20.4,26.7,0.12,0.58
3,1,30,0,1994,4,07:00,-3,1,.,3,.,.,.,.,.,.,.,0.887372014,0.75933299,0.15,0.90933299,.,18.8,.,.,.,.,18.5,.,.,0.002632653,.,.,.,.,18.8,18.49725918,18.64862959,0.002632653,.,.,1.443112251,66.5,18.8,20.3,-0.44,-0.44,-1.96,0.75,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,11,15.5,40.5,99,69.75,19.9,11.2,15.55,,,,,-3,18.8,18.49725918,18.64862959,18.8,20.3,-0.44,-1.96
3,1,30,0,1994,4,08:15,-2,1,.,3,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,18.8,.,.,.,.,18.9,.,.,0.002632653,.,.,.,.,18.8,18.90090984,18.85045492,0.002632653,.,.,1.451792625,66.9,19,22.2,-0.2,-0.2,-0.91,0.23,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,11,15.5,40.5,99,69.75,19.9,11.3,15.6,,,,,-2,18.8,18.90090984,18.85045492,19,22.2,-0.2,-0.91
3,1,30,0,1994,4,09:10,0,2,.,2,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,22.7,.,.,.,.,22.5,.,.,0.031550617,.,.,.,.,22.7,22.49221583,22.59610791,0.031550617,.,.,1.835115669,66.5,22.8,25.7,-0.02,-0.02,0.08,0.05,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,11,15.5,40.5,99,69.75,19.9,11.3,15.6,,,,,0,22.7,22.49221583,22.59610791,22.8,25.7,-0.02,0.08
3,1,30,0,1994,4,10:00,0,2,.,2,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,23.1,.,.,.,.,23.1,.,.,0.03860672,.,.,.,.,23.1,23.1,23.1,0.03860672,.,.,1.880135047,66.5,23.3,26.2,0.01,0.07,0.21,0.06,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,11,15.5,40.5,99,69.75,19.9,11.3,15.6,,,,,0,23.1,23.1,23.1,23.3,26.2,0.01,0.21
3,1,30,0,1994,4,11:00,0,2,.,2,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,20.8,.,.,.,.,20.5,.,.,0.01495773,.,.,.,.,20.8,20.49238506,20.64619253,0.01495773,.,.,1.663352595,67.7,20.8,23.9,-0.1,-0.1,-0.43,0.09,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,11,15.5,40.5,99,69.75,19.9,11.3,15.6,,,,,0,20.8,20.49238506,20.64619253,20.8,23.9,-0.1,-0.43
3,1,30,0,1994,4,12:10,0,2,.,2,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,20.8,.,.,.,.,20.5,.,.,0.002632653,.,.,.,.,20.8,20.49731483,20.64865741,0.002632653,.,.,1.63386924,66.5,20.8,23.9,-0.1,-0.1,-0.44,0.09,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,11,15.5,40.5,99,69.75,19.9,11.3,15.6,,,,,0,20.8,20.49731483,20.64865741,20.8,23.9,-0.1,-0.44
3,1,30,0,1994,4,13:15,0,2,.,2,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,20.3,.,.,.,.,20.2,.,.,0.007469088,.,.,.,.,20.3,20.19832156,20.24916078,0.007469088,.,.,1.565167862,65.7,20.4,23.5,-0.12,-0.12,-0.55,0.11,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,11,15.5,40.5,99,69.75,19.9,11.3,15.6,,,,,0,20.3,20.19832156,20.24916078,20.4,23.5,-0.12,-0.55
3,1,30,0,1994,4,14:10,0,2,.,2,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,20.8,.,.,.,.,20.5,.,.,0.01495773,.,.,.,.,20.8,20.49238506,20.64619253,0.01495773,.,.,1.58227337,64.4,20.8,23.8,-0.11,-0.11,-0.46,0.09,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,11,15.5,40.5,99,69.75,19.9,11.3,15.6,,,,,0,20.8,20.49238506,20.64619253,20.8,23.8,-0.11,-0.46
3,1,30,0,1994,4,15:05,0,2,.,2,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,20.3,.,.,.,.,20.2,.,.,0.019750803,.,.,.,.,20.3,20.19699186,20.24849593,0.019750803,.,.,1.503228191,63.1,20.4,23.5,-0.13,-0.13,-0.57,0.12,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,11,15.5,40.5,99,69.75,19.9,11.3,15.6,,,,,0,20.3,20.19699186,20.24849593,20.4,23.5,-0.13,-0.57
3,1,30,0,1994,4,16:15,0,2,.,3,.,.,.,.,.,.,.,1.877133106,0.94388211,0.15,0.94388211,.,22.2,.,.,.,.,23.1,.,.,0.001157932,.,.,.,.,22.2,23.10479247,22.65239624,0.001157932,.,.,1.252808266,46.8,22.4,28.3,0.49,0.86,0.93,0.23,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,11,15.5,40.5,99,69.75,19.7,11.3,15.5,,,,,0,22.2,23.10479247,22.65239624,22.4,28.3,0.49,0.93
3,1,30,0,1994,4,17:15,0,2,.,2,.,.,.,.,.,.,.,1.877133106,0.94388211,0.15,0.94388211,.,18.8,.,.,.,.,18.5,.,.,0.002632653,.,.,.,.,18.8,18.49725918,18.64862959,0.002632653,.,.,1.132788865,52.2,18.7,25.3,-0.01,-0.01,0.38,0.08,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,11,15.5,40.5,99,69.75,19.7,11.3,15.5,,,,,0,18.8,18.49725918,18.64862959,18.7,25.3,-0.01,0.38
3,1,30,0,1994,4,18:00,0,2,.,2,.,.,.,.,.,.,.,0.887372014,0.94388211,0.15,1.09388211,.,18.8,.,.,.,.,18.5,.,.,0.010871262,.,.,.,.,18.8,18.49358169,18.64679084,0.010871262,.,.,1.195721579,55.1,18.7,21.4,-0.34,-0.34,-1.6,0.57,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,11,15.5,40.5,99,69.75,19.9,11.3,15.6,,,,,0,18.8,18.49358169,18.64679084,18.7,21.4,-0.34,-1.6
3,1,30,0,1994,4,19:00,0,2,.,2,.,.,.,.,.,.,.,1.877133106,0.91659659,0.15,0.91659659,.,18.3,.,.,.,.,17.8,.,.,0.019750803,.,.,.,.,18.3,17.78458281,18.0422914,0.019750803,.,.,1.188268497,56.5,18.3,24.7,-0.02,-0.02,0.29,0.07,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,11,15.5,40.5,99,69.75,19.7,11.3,15.5,,,,,0,18.3,17.78458281,18.0422914,18.3,24.7,-0.02,0.29
3,1,30,0,1994,4,20:05,0,2,.,2,.,.,.,.,.,.,.,0.887372014,0.91659659,0.15,1.06659659,.,18.3,.,.,.,.,17.8,.,.,0.098365392,.,.,.,.,18.3,17.7595968,18.0297984,0.098365392,.,.,1.226124838,58.3,18.1,20.7,-0.4,-0.4,-1.8,0.67,.,0.11032477,.,0.11032477,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,20,11,15.5,40.5,99,69.75,19.9,11.3,15.6,,,,,0,18.3,17.7595968,18.0297984,18.1,20.7,-0.4,-1.8
3,1,30,0,1994,5,07:00,-3,1,.,3,.,.,.,.,.,.,.,1.877133106,0.75933299,0.15,0.75933299,.,17.3,.,.,.,.,17.1,.,.,0.040938621,.,.,.,.,17.3,17.09038119,17.19519059,0.040938621,.,.,1.220304145,61.8,17.4,22.2,-0.06,-0.06,-0.04,0.05,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,19,6,12.5,40.5,99,69.75,18.8,6.2,12.5,,,,,-3,17.3,17.09038119,17.19519059,17.4,22.2,-0.06,-0.04
3,1,30,0,1994,5,08:00,0,2,.,2,.,.,.,.,.,.,.,0.887372014,0.94388211,0.15,1.09388211,.,21.7,.,.,.,.,23.5,.,.,0.040938621,.,.,.,.,21.7,23.58104633,22.64052317,0.040938621,.,.,1.08013394,41.6,22.7,25.1,-0.1,-0.1,-0.57,0.12,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,19,6,12.5,40.5,99,69.75,18.9,6.2,12.55,,,,,0,21.7,23.58104633,22.64052317,22.7,25.1,-0.1,-0.57
3,1,30,0,1994,5,09:10,0,2,.,2,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,22.2,.,.,.,.,21.9,.,.,0.056932419,.,.,.,.,22.2,21.88325895,22.04162947,0.056932419,.,.,1.734657599,64.8,22.2,25.1,-0.04,-0.04,-0.08,0.05,.,0.021547519,.,0.021547519,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,19,6,12.5,40.5,99,69.75,18.9,6.2,12.55,,,,,0,22.2,21.88325895,22.04162947,22.2,25.1,-0.04,-0.08
3,1,30,0,1994,5,10:00,0,2,.,2,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,23.1,.,.,.,.,22.8,.,.,0.040938621,.,.,.,.,23.1,22.78638964,22.94319482,0.040938621,.,.,1.820762361,64.4,23.1,25.9,-0.01,-0.01,0.15,0.05,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,19,6,12.5,40.5,99,69.75,18.9,6.2,12.55,,,,,0,23.1,22.78638964,22.94319482,23.1,25.9,-0.01,0.15
3,1,30,0,1994,5,11:10,0,2,.,2,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,24.9,.,.,.,.,24.4,.,.,0.076006374,.,.,.,.,24.9,24.36764353,24.63382177,0.076006374,.,.,1.96254542,62.3,25,28,0.41,0.71,0.59,0.12,.,0.040392352,.,0.040392352,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,19,6,12.5,40.5,99,69.75,18.9,6.2,12.55,,,,,0,24.9,24.36764353,24.63382177,25,28,0.41,0.59
3,1,30,0,1994,5,12:12,0,2,.,1,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,24.9,.,.,.,.,24.7,.,.,0.027835868,.,.,.,.,24.9,24.69293837,24.79646919,0.027835868,.,.,1.946794655,61.8,25.2,28.1,0.44,0.76,0.63,0.13,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,19,6,12.5,40.5,99,69.75,18.9,6.2,12.55,,,,,0,24.9,24.69293837,24.79646919,25.2,28.1,0.44,0.63
3,1,30,0,1994,5,13:05,0,2,.,2,.,.,.,.,.,.,.,0.887372014,0.91659659,0.15,1.06659659,.,25.3,.,.,.,.,24.7,.,.,0.187475784,.,.,.,.,25.3,24.63344808,24.96672404,0.187475784,.,.,1.980835171,61.4,25.1,26.8,0,0,0.14,0.05,.,0.150365407,.,0.150365407,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,19,6,12.5,40.5,99,69.75,18.9,6.2,12.55,,,,,0,25.3,24.63344808,24.96672404,25.1,26.8,0,0.14
3,1,30,0,1994,5,14:15,0,2,.,2,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,22.2,.,.,.,.,21.9,.,.,0.056932419,.,.,.,.,22.2,21.88325895,22.04162947,0.056932419,.,.,1.745365362,65.2,22.2,25.1,-0.04,-0.04,-0.08,0.05,.,0.021547519,.,0.021547519,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,19,6,12.5,40.5,99,69.75,18.9,6.2,12.55,,,,,0,22.2,21.88325895,22.04162947,22.2,25.1,-0.04,-0.08
3,1,30,0,1994,5,15:10,0,2,.,2,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,21.7,.,.,.,.,21.2,.,.,0.098365392,.,.,.,.,21.7,21.16098183,21.43049092,0.098365392,.,.,1.726656418,66.5,21.6,24.6,-0.07,-0.07,-0.22,0.06,.,0.086432782,.,0.086432782,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,19,6,12.5,40.5,99,69.75,18.9,6.2,12.55,,,,,0,21.7,21.16098183,21.43049092,21.6,24.6,-0.07,-0.22
3,1,30,0,1994,5,16:10,0,2,.,2,.,.,.,.,.,.,.,1.006825939,0.94388211,0.15,1.09388211,.,21.3,.,.,.,.,20.9,.,.,0.076006374,.,.,.,.,21.3,20.87317969,21.08658985,0.076006374,.,.,1.684865016,66.5,21.3,24.3,-0.08,-0.08,-0.32,0.07,.,0.056371744,.,0.056371744,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,19,6,12.5,40.5,99,69.75,18.9,6.2,12.55,,,,,0,21.3,20.87317969,21.08658985,21.3,24.3,-0.08,-0.32
3,1,30,0,1994,5,17:00,0,2,.,2,.,.,.,.,.,.,.,0.887372014,0.94388211,0.15,1.09388211,.,20.8,.,.,.,.,20.5,.,.,0.009617255,.,.,.,.,20.8,20.49415784,20.64707892,0.009617255,.,.,1.683008165,68.5,20.8,23.4,-0.19,-0.19,-0.93,0.23,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,19,6,12.5,40.5,99,69.75,18.9,6.2,12.55,,,,,0,20.8,20.49415784,20.64707892,20.8,23.4,-0.19,-0.93
3,1,30,0,1994,5,18:00,0,2,.,2,.,.,.,.,.,.,.,0.767918089,0.94388211,0.15,1.09388211,.,20.8,.,.,.,.,20.9,.,.,0.009617255,.,.,.,.,20.8,20.90193937,20.85096969,0.009617255,.,.,1.69283595,68.9,21,23.1,-0.29,-0.29,-1.51,0.51,.,0,.,0,.,1.3,.,0,0,0,0,0,1,0,.,.,.,.,.,.,.,19,6,12.5,40.5,99,69.75,18.9,6.2,12.55,,,,,0,20.8,20.90193937,20.85096969,21,23.1,-0.29,-1.51
